"return_id","order__order_id","product__product_id","customer__customer_id","return_unit_cost","return_unit_quantity","wdf__client_id","return_unit_paid_amount","date","return_date"
"R-F93PGXA6","O-E7IHO4MD","P-JM835AZW","C-1Y3G664V","310.29","7","merchant__bigboxretailer","604.31","2021-10-28 18:19:32","2021-10-28 18:19:32"
"R-JUNECDSM","O-V3ABWGES","P-1Z7GAHU7","C-H72LS87L","272.94","4","merchant__electronics","452.54","2021-10-28 20:49:17","2021-10-28 20:49:17"
"R-IZ2Y6M4F","O-VNK6R1JK","P-AGV3PAZP","C-ZAQBFCP5","12.05","5","merchant__bigboxretailer","41.64","2021-10-28 21:00:13","2021-10-28 21:00:13"
"R-DTUQ0G30","O-PXV1NJSF","P-QEY03FHY","C-ONW64S8U","86.8","7","merchant__electronics","369.95","2021-10-28 21:53:00","2021-10-28 21:53:00"
"R-XFF2C9F1","O-AKA2R0X2","P-S75GJ3KL","C-K52QK4G8","106.02","4","merchant__electronics","288.84","2021-10-28 21:59:59","2021-10-28 21:59:59"
"R-FW8669D7","O-ZTFW77YO","P-981XE39U","C-317PJ3TT","522.99","10","merchant__bigboxretailer","660.26","2021-10-29 07:02:14","2021-10-29 07:02:14"
"R-A8OAR53F","O-GGW9GGST","P-MJKIPQ1Q","C-5TF1GOPV","343.56","2","merchant__clothing","453.77","2021-10-29 17:04:35","2021-10-29 17:04:35"
"R-RUZS0FDR","O-KZQ20G4Y","P-C97GAQMK","C-D44NQTF0","244.83","3","merchant__electronics","201.71","2021-10-29 17:25:44","2021-10-29 17:25:44"
"R-1OH00ZHT","O-IRD06Z43","P-3X2VCC5G","C-KKUNA9G8","19.86","5","merchant__electronics","922.03","2021-10-29 19:21:53","2021-10-29 19:21:53"
"R-309DI3OJ","O-L2VSK6DD","P-L8KNLADO","C-MWM4B9W0","736.69","5","merchant__electronics","752.64","2021-10-29 21:14:46","2021-10-29 21:14:46"
"R-02G9DZQU","O-TFVVE6MK","P-5L5HJX0L","C-DEBRBBSW","49.79","1","merchant__electronics","69.98","2021-10-29 21:41:53","2021-10-29 21:41:53"
"R-BG7CCDA5","O-WACBHZ7P","P-8EHVZTL2","C-ACFYNUT1","121.13","10","merchant__electronics","76.58","2021-10-29 21:52:21","2021-10-29 21:52:21"
"R-TFANEC0X","O-WX8ZAFOZ","P-NP05Z8SA","C-UONME44M","72.8","9","merchant__bigboxretailer","139.53","2021-10-30 06:35:48","2021-10-30 06:35:48"
"R-IIXU2CPX","O-RMCT3M9H","P-GCH2U2QM","C-GHFVZG7S","260.37","8","merchant__bigboxretailer","716.9","2021-10-30 09:08:51","2021-10-30 09:08:51"
"R-5ZPX1J41","O-4LEEGWC4","P-8EHVZTL2","C-WBMCXO79","229.1","7","merchant__electronics","510.12","2021-10-30 12:05:47","2021-10-30 12:05:47"
"R-QNNFFMLD","O-L2VSK6DD","P-IHM5M8K9","C-MWM4B9W0","24.04","3","merchant__electronics","184.23","2021-10-30 17:02:46","2021-10-30 17:02:46"
"R-N788BQGN","O-1IJOWGJC","P-O60PMILU","C-BYL12IE9","48.31","10","merchant__electronics","94.52","2021-10-30 17:36:40","2021-10-30 17:36:40"
"R-P7EBR6D9","O-KZQ20G4Y","P-RRWSPQRD","C-D44NQTF0","210.73","10","merchant__electronics","559.26","2021-10-30 19:41:19","2021-10-30 19:41:19"
"R-8A4PW3UM","O-9U9GFJRB","P-6SAL81ZT","C-G6LXAPUO","405.54","2","merchant__bigboxretailer","528.11","2021-10-30 20:00:49","2021-10-30 20:00:49"
"R-JOQ0R8W9","O-KZQ20G4Y","P-16MSGAL9","C-D44NQTF0","282.04","1","merchant__electronics","313.75","2021-10-30 21:07:49","2021-10-30 21:07:49"
"R-KX70E181","O-WPUJ4VQQ","P-AO7Z7DMV","C-QDARTLO2","554.61","10","merchant__electronics","479.31","2021-10-31 12:40:13","2021-10-31 12:40:13"
"R-HDM0G25N","O-IGOW5WMI","P-R89Y8XFT","C-7OLT94R2","112.48","2","merchant__clothing","561.21","2021-10-31 17:20:00","2021-10-31 17:20:00"
"R-2U2HRAQ8","O-6J7WARXA","P-GA7CDM5T","C-48696YII","322.69","4","merchant__electronics","384.0","2021-10-31 17:59:23","2021-10-31 17:59:23"
"R-QLQMB389","O-TFVVE6MK","P-S75GJ3KL","C-DEBRBBSW","14.74","6","merchant__electronics","93.76","2021-10-31 21:14:59","2021-10-31 21:14:59"
"R-HY8BCBO3","O-IRD06Z43","P-16MSGAL9","C-KKUNA9G8","12.5","9","merchant__electronics","600.52","2021-10-31 21:16:42","2021-10-31 21:16:42"
"R-7INQY2XS","O-1IJOWGJC","P-D87QBB31","C-BYL12IE9","7.87","1","merchant__electronics","18.19","2021-10-31 21:58:22","2021-10-31 21:58:22"
"R-0H2PW6J4","O-DBQT1LS7","P-0MA4X8DV","C-N93IBYVT","147.23","9","merchant__bigboxretailer","886.58","2021-11-01 03:47:43","2021-11-01 03:47:43"
"R-EKQ1VCS7","O-ZTFW77YO","P-5L5HJX0L","C-317PJ3TT","392.75","9","merchant__bigboxretailer","367.51","2021-11-01 04:56:00","2021-11-01 04:56:00"
"R-ZBLHYUME","O-Y2ZTAT3E","P-DM2PSGFU","C-R43EVRCW","236.85","4","merchant__clothing","223.26","2021-11-01 07:01:24","2021-11-01 07:01:24"
"R-FGWNSV6G","O-1IJOWGJC","P-Q0OVMZV8","C-BYL12IE9","731.28","4","merchant__electronics","883.47","2021-11-01 13:20:49","2021-11-01 13:20:49"
"R-URUW1PSQ","O-0Z5H8BN1","P-W5O85VPN","C-6ZVS0GSO","59.59","7","merchant__electronics","113.94","2021-11-01 13:36:12","2021-11-01 13:36:12"
"R-0B6AC3MU","O-P3CVK7YE","P-V0XM837H","C-2SLDZ0UT","17.74","1","merchant__bigboxretailer","64.91","2021-11-01 14:25:26","2021-11-01 14:25:26"
"R-TDTSN9NR","O-7UKVAQ3L","P-V0XM837H","C-DO5X9IIZ","451.87","10","merchant__bigboxretailer","240.42","2021-11-01 17:15:55","2021-11-01 17:15:55"
"R-0ZBKQ0M6","O-IRD06Z43","P-W5O85VPN","C-KKUNA9G8","875.96","7","merchant__electronics","787.43","2021-11-01 18:41:13","2021-11-01 18:41:13"
"R-LVRWGOHH","O-2KB5BSNV","P-R89Y8XFT","C-HCARD14S","592.89","10","merchant__electronics","905.51","2021-11-01 20:04:16","2021-11-01 20:04:16"
"R-KR4MESY8","O-KZQ20G4Y","P-LKSUX91K","C-D44NQTF0","543.8","8","merchant__electronics","882.83","2021-11-01 20:27:30","2021-11-01 20:27:30"
"R-J96XH4Y0","O-6ZTPPYZB","P-41ETL2V1","C-502EX05B","266.12","3","merchant__bigboxretailer","385.02","2021-11-01 20:43:03","2021-11-01 20:43:03"
"R-2UDICO7P","O-J1FHOP8N","P-4KFURA5O","C-L71RP5FR","34.53","4","merchant__electronics","311.71","2021-11-02 04:13:16","2021-11-02 04:13:16"
"R-BPXC5C75","O-AGK1UWJE","P-ARPJM3PB","C-XA24O3B4","250.47","4","merchant__bigboxretailer","560.95","2021-11-02 09:24:58","2021-11-02 09:24:58"
"R-5R0CIXG4","O-YKYJ3ANF","P-5L5HJX0L","C-JZU3BXYS","11.68","3","merchant__bigboxretailer","201.92","2021-11-02 09:52:31","2021-11-02 09:52:31"
"R-TY8INBA5","O-0Z5H8BN1","P-V3EFS3D1","C-6ZVS0GSO","843.8","6","merchant__electronics","867.5","2021-11-02 10:13:18","2021-11-02 10:13:18"
"R-2LK7XOV6","O-USITG90D","P-Q3BI8FC3","C-S3046T10","34.09","3","merchant__bigboxretailer","279.25","2021-11-02 12:49:34","2021-11-02 12:49:34"
"R-YR1JN3CS","O-8TPWD2KO","P-IHM5M8K9","C-RB3KRYGW","58.53","1","merchant__electronics","100.13","2021-11-02 18:58:42","2021-11-02 18:58:42"
"R-7966Q4HS","O-1IJOWGJC","P-16MSGAL9","C-BYL12IE9","167.33","9","merchant__electronics","282.21","2021-11-02 20:44:35","2021-11-02 20:44:35"
"R-ZBHMRRCI","O-2KB5BSNV","P-QEY03FHY","C-HCARD14S","39.42","10","merchant__electronics","289.2","2021-11-03 10:16:09","2021-11-03 10:16:09"
"R-1MPPC5W9","O-P6WSMGIW","P-D87QBB31","C-9CQPXEX8","10.7","8","merchant__electronics","29.25","2021-11-03 11:45:48","2021-11-03 11:45:48"
"R-WZJG95FU","O-0Z5H8BN1","P-5VNM53I9","C-6ZVS0GSO","84.94","3","merchant__electronics","104.88","2021-11-03 12:28:28","2021-11-03 12:28:28"
"R-FEFGZJ0G","O-USITG90D","P-O60PMILU","C-S3046T10","43.78","10","merchant__bigboxretailer","46.03","2021-11-03 12:59:20","2021-11-03 12:59:20"
"R-IHAN09DP","O-QTN0N29K","P-BXK5WOE7","C-3K2T2R9U","473.8","9","merchant__electronics","358.83","2021-11-03 15:36:01","2021-11-03 15:36:01"
"R-9WQOHXWW","O-ZJEQ1BQR","P-52WXTFMY","C-L285OCB7","127.79","1","merchant__electronics","196.11","2021-11-03 16:57:48","2021-11-03 16:57:48"
"R-CPWW8XOY","O-IGOW5WMI","P-HCO2GUXU","C-7OLT94R2","120.63","8","merchant__clothing","137.0","2021-11-03 17:06:42","2021-11-03 17:06:42"
"R-HR3B9E1O","O-1ZZS1KO1","P-QEY03FHY","C-CUUAT4XL","29.36","7","merchant__bigboxretailer","183.6","2021-11-03 17:25:31","2021-11-03 17:25:31"
"R-TBL7RSDJ","O-L2VSK6DD","P-Q0OVMZV8","C-MWM4B9W0","586.37","4","merchant__electronics","350.3","2021-11-03 20:54:55","2021-11-03 20:54:55"
"R-022Z3T88","O-RMCT3M9H","P-G32NNW3P","C-GHFVZG7S","3.37","4","merchant__bigboxretailer","26.67","2021-11-03 21:26:06","2021-11-03 21:26:06"
"R-V6GHO4OT","O-H3WOUNIL","P-W5O85VPN","C-CFA3IM7N","388.36","9","merchant__bigboxretailer","519.84","2021-11-03 22:07:32","2021-11-03 22:07:32"
"R-5QOOHX68","O-ZJEQ1BQR","P-8EHVZTL2","C-L285OCB7","711.44","2","merchant__electronics","963.18","2021-11-04 08:02:13","2021-11-04 08:02:13"
"R-9IKJFW22","O-GVZVER6G","P-9X6YQX03","C-7MWIRIIX","522.3","8","merchant__clothing","600.92","2021-11-04 14:07:33","2021-11-04 14:07:33"
"R-33YHG8E5","O-GPKVSW5A","P-9X6YQX03","C-Q3SQJ1KP","231.82","1","merchant__bigboxretailer","524.16","2021-11-04 16:01:07","2021-11-04 16:01:07"
"R-PS3V1D26","O-1ZZS1KO1","P-5L5HJX0L","C-CUUAT4XL","148.59","10","merchant__bigboxretailer","101.68","2021-11-04 17:28:01","2021-11-04 17:28:01"
"R-YILJ5TMW","O-5MCCKJMH","P-QEY03FHY","C-CZH8L9ZJ","153.0","3","merchant__electronics","209.05","2021-11-04 18:12:53","2021-11-04 18:12:53"
"R-R4HSP5D1","O-IRD06Z43","P-L8KNLADO","C-KKUNA9G8","207.73","9","merchant__electronics","383.26","2021-11-04 20:06:55","2021-11-04 20:06:55"
"R-GYT2MIAV","O-5MCCKJMH","P-L8KNLADO","C-CZH8L9ZJ","64.95","6","merchant__electronics","112.61","2021-11-04 21:02:43","2021-11-04 21:02:43"
"R-M52OHEP2","O-KZQ20G4Y","P-W5O85VPN","C-D44NQTF0","44.44","9","merchant__electronics","64.78","2021-11-04 21:28:00","2021-11-04 21:28:00"
"R-V8BT4QVA","O-EWV4D0MI","P-L8KNLADO","C-R43EVRCW","6.11","5","merchant__clothing","5.42","2021-11-05 09:27:25","2021-11-05 09:27:25"
"R-YZJVO6WF","O-0Z5H8BN1","P-L8ZVNLKT","C-6ZVS0GSO","27.7","9","merchant__electronics","457.66","2021-11-05 11:26:53","2021-11-05 11:26:53"
"R-J4F8NH51","O-INE323ZV","P-520166CI","C-IK80DIK9","70.52","5","merchant__electronics","71.74","2021-11-05 18:00:15","2021-11-05 18:00:15"
"R-QLDOHPQP","O-RMCT3M9H","P-6DP2Z32Y","C-GHFVZG7S","113.84","10","merchant__bigboxretailer","250.01","2021-11-05 19:17:02","2021-11-05 19:17:02"
"R-JED5GT1W","O-RMCT3M9H","P-NP05Z8SA","C-GHFVZG7S","240.55","6","merchant__bigboxretailer","454.99","2021-11-05 20:22:23","2021-11-05 20:22:23"
"R-W7OOECXI","O-7CZ7RS3E","P-O60PMILU","C-ZLBRVGZM","143.18","4","merchant__electronics","120.99","2021-11-05 20:43:32","2021-11-05 20:43:32"
"R-6HM3LG5M","O-7CZ7RS3E","P-8EHVZTL2","C-ZLBRVGZM","9.18","10","merchant__electronics","122.23","2021-11-06 06:55:39","2021-11-06 06:55:39"
"R-QTK1OE3C","O-EWV4D0MI","P-NP05Z8SA","C-R43EVRCW","231.29","1","merchant__clothing","412.17","2021-11-06 10:51:34","2021-11-06 10:51:34"
"R-2LDX0HOM","O-AGK1UWJE","P-G32NNW3P","C-XA24O3B4","641.11","2","merchant__bigboxretailer","629.8","2021-11-06 11:22:21","2021-11-06 11:22:21"
"R-LA48I3OT","O-CP4LWWKV","P-981XE39U","C-7Y0I11TU","364.12","1","merchant__bigboxretailer","402.76","2021-11-06 17:19:31","2021-11-06 17:19:31"
"R-NGM825TT","O-8TPWD2KO","P-52WXTFMY","C-RB3KRYGW","411.67","6","merchant__electronics","369.81","2021-11-06 18:27:16","2021-11-06 18:27:16"
"R-YS22DMVT","O-2KB5BSNV","P-8EHVZTL2","C-HCARD14S","277.65","1","merchant__electronics","250.01","2021-11-06 18:36:24","2021-11-06 18:36:24"
"R-Y6IW3K74","O-8TPWD2KO","P-C97GAQMK","C-RB3KRYGW","567.63","3","merchant__electronics","649.19","2021-11-06 18:46:09","2021-11-06 18:46:09"
"R-U4H5WVLA","O-INE323ZV","P-RRWSPQRD","C-IK80DIK9","130.41","8","merchant__electronics","153.44","2021-11-06 20:15:04","2021-11-06 20:15:04"
"R-Z8RICJE1","O-3VP8THRG","P-NP05Z8SA","C-7EICFY2M","26.24","3","merchant__bigboxretailer","56.01","2021-11-07 05:42:23","2021-11-07 05:42:23"
"R-86N48LPZ","O-H3WOUNIL","P-Q3BI8FC3","C-CFA3IM7N","19.08","6","merchant__bigboxretailer","20.3","2021-11-07 12:41:21","2021-11-07 12:41:21"
"R-YI34JM0T","O-1IJOWGJC","P-L8KNLADO","C-BYL12IE9","66.22","2","merchant__electronics","119.27","2021-11-07 14:50:25","2021-11-07 14:50:25"
"R-6Y9GMZQQ","O-GVZVER6G","P-52WXTFMY","C-7MWIRIIX","86.93","4","merchant__clothing","146.75","2021-11-07 14:52:09","2021-11-07 14:52:09"
"R-ET3WSSSD","O-IGOW5WMI","P-AX5LSY84","C-7OLT94R2","343.16","2","merchant__clothing","198.43","2021-11-07 15:44:49","2021-11-07 15:44:49"
"R-ZFL06PRR","O-INE323ZV","P-5VNM53I9","C-IK80DIK9","14.95","10","merchant__electronics","86.06","2021-11-07 20:15:48","2021-11-07 20:15:48"
"R-73QQD81M","O-S4WKKDCV","P-G32NNW3P","C-PD8GC8KN","163.51","3","merchant__bigboxretailer","743.79","2021-11-08 09:28:41","2021-11-08 09:28:41"
"R-5D0X5HE2","O-AGK1UWJE","P-5VNM53I9","C-XA24O3B4","52.53","1","merchant__bigboxretailer","578.43","2021-11-08 10:57:30","2021-11-08 10:57:30"
"R-D63E99IG","O-XDN3MQKP","P-Q6NVRELC","C-SS74M5QJ","712.86","6","merchant__electronics","595.57","2021-11-08 13:07:29","2021-11-08 13:07:29"
"R-YXBURUI2","O-LG7T7FVV","P-AO7Z7DMV","C-ZLBRVGZM","38.0","2","merchant__electronics","117.57","2021-11-08 15:50:08","2021-11-08 15:50:08"
"R-99SJE2VQ","O-XDN3MQKP","P-BXK5WOE7","C-SS74M5QJ","197.56","10","merchant__electronics","161.31","2021-11-08 21:37:36","2021-11-08 21:37:36"
"R-WS9PGAF9","O-BLZ1BOPA","P-2C1WMOCX","C-GQ9JZJ71","69.54","7","merchant__bigboxretailer","121.58","2021-11-08 22:06:53","2021-11-08 22:06:53"
"R-WWZNVJLI","O-AUG13LTY","P-HCBDUL15","C-NBS6Y81Y","469.92","6","merchant__bigboxretailer","450.72","2021-11-08 22:55:29","2021-11-08 22:55:29"
"R-EN3E9S35","O-QB378OGH","P-P0X021UK","C-1VGDIPGO","9.33","8","merchant__clothing","29.35","2021-11-09 01:25:53","2021-11-09 01:25:53"
"R-QHF5EVTI","O-QB378OGH","P-VZU3JM2N","C-1VGDIPGO","721.34","10","merchant__clothing","656.55","2021-11-09 03:44:21","2021-11-09 03:44:21"
"R-B6K93SZQ","O-X6DAIVY0","P-8EHVZTL2","C-FTQ3WL7G","20.33","6","merchant__clothing","477.08","2021-11-09 06:59:05","2021-11-09 06:59:05"
"R-TKSKTU3V","O-XDN3MQKP","P-IHM5M8K9","C-SS74M5QJ","153.75","5","merchant__electronics","542.81","2021-11-09 10:09:49","2021-11-09 10:09:49"
"R-C2WZ15F7","O-8TPWD2KO","P-O60PMILU","C-RB3KRYGW","102.7","6","merchant__electronics","240.44","2021-11-09 18:37:58","2021-11-09 18:37:58"
"R-4LL9C0JO","O-9L8PCV6L","P-6DP2Z32Y","C-V79S2053","66.24","5","merchant__bigboxretailer","104.61","2021-11-09 18:55:03","2021-11-09 18:55:03"
"R-RFZT7VYL","O-QB378OGH","P-J4Z0FK17","C-1VGDIPGO","246.34","3","merchant__clothing","205.16","2021-11-10 05:03:05","2021-11-10 05:03:05"
"R-BNMLLF94","O-QB378OGH","P-V3XQCV5Y","C-1VGDIPGO","289.0","7","merchant__clothing","248.27","2021-11-11 04:32:59","2021-11-11 04:32:59"
"R-4B8OBQQG","O-CP4LWWKV","P-QEY03FHY","C-7Y0I11TU","561.61","8","merchant__bigboxretailer","602.24","2021-11-11 16:21:35","2021-11-11 16:21:35"
"R-FJWFYRJS","O-9L8PCV6L","P-6SAL81ZT","C-V79S2053","21.27","9","merchant__bigboxretailer","15.42","2021-11-11 18:11:58","2021-11-11 18:11:58"
"R-63C2BRE2","O-OMSP49AS","P-GA7CDM5T","C-CTZXE66X","264.85","2","merchant__electronics","345.91","2021-11-11 21:28:47","2021-11-11 21:28:47"
"R-YSF1A43Z","O-EWV4D0MI","P-S75GJ3KL","C-R43EVRCW","168.32","5","merchant__clothing","323.17","2021-11-12 08:16:08","2021-11-12 08:16:08"
"R-NW6YEKXU","O-BX6H3HX2","P-AQEF4DX3","C-ZI1L26RY","116.82","4","merchant__clothing","688.29","2021-11-12 12:29:08","2021-11-12 12:29:08"
"R-9MJOCC5L","O-7CZ7RS3E","P-BXK5WOE7","C-ZLBRVGZM","651.14","10","merchant__electronics","666.44","2021-11-12 20:40:44","2021-11-12 20:40:44"
"R-15TROSEA","O-7CZ7RS3E","P-R89Y8XFT","C-ZLBRVGZM","307.65","8","merchant__electronics","772.08","2021-11-12 21:31:17","2021-11-12 21:31:17"
"R-61RSOHQG","O-G8A329CM","P-ARPJM3PB","C-JW69QDTP","304.22","2","merchant__bigboxretailer","260.62","2021-11-12 22:24:05","2021-11-12 22:24:05"
"R-7JB9187J","O-8NDNVBTA","P-J8X3OQZ7","C-R43EVRCW","866.6","6","merchant__clothing","943.93","2021-11-13 00:18:27","2021-11-13 00:18:27"
"R-UDG3RPRJ","O-8ES6IVJN","P-AO7Z7DMV","C-VUT8YK2B","7.23","7","merchant__electronics","142.33","2021-11-13 08:12:17","2021-11-13 08:12:17"
"R-3903MA12","O-KFRAO5PK","P-BXK5WOE7","C-AJGPVEBP","29.2","8","merchant__electronics","188.77","2021-11-13 14:01:13","2021-11-13 14:01:13"
"R-3BN0LOIP","O-DJ89ONMJ","P-JM835AZW","C-SC6J4CJU","232.25","7","merchant__bigboxretailer","217.42","2021-11-13 15:26:02","2021-11-13 15:26:02"
"R-CCU30LC7","O-INE323ZV","P-R89Y8XFT","C-IK80DIK9","688.7","5","merchant__electronics","468.97","2021-11-13 15:37:47","2021-11-13 15:37:47"
"R-T0BUSNLN","O-BLN4N442","P-R89Y8XFT","C-IJD5L3SM","164.95","8","merchant__electronics","185.51","2021-11-13 17:12:07","2021-11-13 17:12:07"
"R-0EDHGTU3","O-BX6H3HX2","P-16MSGAL9","C-ZI1L26RY","444.97","1","merchant__clothing","445.14","2021-11-13 19:34:56","2021-11-13 19:34:56"
"R-MK6B0UFL","O-QB378OGH","P-IHM5M8K9","C-1VGDIPGO","81.98","7","merchant__clothing","133.75","2021-11-14 02:47:36","2021-11-14 02:47:36"
"R-YRO78IG0","O-KFRAO5PK","P-V3EFS3D1","C-AJGPVEBP","430.84","10","merchant__electronics","528.64","2021-11-14 13:24:58","2021-11-14 13:24:58"
"R-2UR8JFFC","O-KP9TTPGV","P-D87QBB31","C-7HJY2QMX","39.93","6","merchant__electronics","105.37","2021-11-14 15:30:32","2021-11-14 15:30:32"
"R-CYLFHDQC","O-XRPZBBI6","P-GA7CDM5T","C-OC9ZYQ8T","5.89","10","merchant__bigboxretailer","119.13","2021-11-14 17:48:25","2021-11-14 17:48:25"
"R-AELN54UG","O-XDN3MQKP","P-W5O85VPN","C-SS74M5QJ","572.21","10","merchant__electronics","976.15","2021-11-14 21:20:11","2021-11-14 21:20:11"
"R-LOYOXIUM","O-04POBVO9","P-W5O85VPN","C-BDJXEECL","108.87","4","merchant__electronics","268.84","2021-11-15 13:36:40","2021-11-15 13:36:40"
"R-3OQCBWOT","O-LZM9CWRI","P-V3EFS3D1","C-HO6E7RB9","535.92","3","merchant__electronics","760.17","2021-11-15 19:26:53","2021-11-15 19:26:53"
"R-HP8PBTQ2","O-KFRAO5PK","P-Q6NVRELC","C-AJGPVEBP","29.56","5","merchant__electronics","176.79","2021-11-16 15:17:19","2021-11-16 15:17:19"
"R-UU5VJ9ME","O-U48QSQX1","P-V3EFS3D1","C-FGEEZNUV","171.71","2","merchant__bigboxretailer","127.12","2021-11-16 16:54:10","2021-11-16 16:54:10"
"R-Z15M51H6","O-XDN3MQKP","P-L8ZVNLKT","C-SS74M5QJ","943.36","10","merchant__electronics","556.94","2021-11-16 20:03:59","2021-11-16 20:03:59"
"R-081BP455","O-KFRAO5PK","P-S75GJ3KL","C-AJGPVEBP","880.33","3","merchant__electronics","835.27","2021-11-17 15:01:11","2021-11-17 15:01:11"
"R-BH7HYU1L","O-QK7MEJA1","P-AO7Z7DMV","C-ERSTQX0A","283.93","1","merchant__electronics","253.94","2021-11-17 16:39:48","2021-11-17 16:39:48"
"R-TN978PC6","O-S7HVQMLK","P-D87QBB31","C-3K2T2R9U","290.63","4","merchant__electronics","608.16","2021-11-17 18:52:51","2021-11-17 18:52:51"
"R-7TM0F8LV","O-HEDD6WPM","P-R89Y8XFT","C-0Z31PDHK","644.86","1","merchant__electronics","532.48","2021-11-18 10:07:27","2021-11-18 10:07:27"
"R-SOXAQK7W","O-JHMX4F7V","P-5VNM53I9","C-C6QRZCYF","265.22","9","merchant__electronics","256.41","2021-11-18 10:38:37","2021-11-18 10:38:37"
"R-MTJ6R9E5","O-3RDRZACT","P-41ETL2V1","C-C75WOHRD","176.79","2","merchant__bigboxretailer","270.71","2021-11-18 12:40:16","2021-11-18 12:40:16"
"R-P8ZZFHLU","O-VYNT7O8J","P-RRWSPQRD","C-KCBEKF06","164.89","9","merchant__electronics","412.76","2021-11-18 20:02:57","2021-11-18 20:02:57"
"R-9KCTK5MQ","O-CTZ4OSDF","P-1Z7GAHU7","C-5IW8IWRG","136.65","10","merchant__clothing","179.03","2021-11-19 06:23:31","2021-11-19 06:23:31"
"R-Y42B8DIU","O-04POBVO9","P-5L5HJX0L","C-BDJXEECL","213.78","7","merchant__electronics","284.23","2021-11-19 08:53:53","2021-11-19 08:53:53"
"R-1NGBFETI","O-6VI7XWD8","P-W06BX0KL","C-8TP4QDLV","192.34","3","merchant__bigboxretailer","346.43","2021-11-20 06:32:33","2021-11-20 06:32:33"
"R-KEAXD2XP","O-SF4PTT19","P-Q6NVRELC","C-LFXPHXTE","9.59","3","merchant__electronics","50.32","2021-11-20 07:54:51","2021-11-20 07:54:51"
"R-PJNGNDVV","O-BX6H3HX2","P-1Z7GAHU7","C-ZI1L26RY","502.09","6","merchant__clothing","275.89","2021-11-20 11:30:22","2021-11-20 11:30:22"
"R-2IQRQMWH","O-NBPKHYEW","P-Q0OVMZV8","C-LISIAU82","138.68","10","merchant__bigboxretailer","95.58","2021-11-20 12:16:04","2021-11-20 12:16:04"
"R-WQUBQNF2","O-JHMX4F7V","P-8EHVZTL2","C-C6QRZCYF","912.4","4","merchant__electronics","696.06","2021-11-20 12:41:14","2021-11-20 12:41:14"
"R-F32AYMFU","O-8ES6IVJN","P-8EHVZTL2","C-VUT8YK2B","54.64","8","merchant__electronics","223.4","2021-11-21 09:55:01","2021-11-21 09:55:01"
"R-8B5SWHU4","O-QOWO42SL","P-S75GJ3KL","C-KTNPONQ1","647.56","7","merchant__electronics","419.68","2021-11-21 15:12:18","2021-11-21 15:12:18"
"R-ROP8L6PR","O-2SPLWMIY","P-HCO2GUXU","C-CENEYEEO","156.18","3","merchant__clothing","107.88","2021-11-21 15:15:37","2021-11-21 15:15:37"
"R-XHEJM09R","O-FXOUI24R","P-FS2JKUS1","C-W5DXW42S","74.28","6","merchant__clothing","101.17","2021-11-21 18:45:20","2021-11-21 18:45:20"
"R-OEVZZY3H","O-172II6MS","P-FJ30S05N","C-BISD80W7","136.34","2","merchant__bigboxretailer","193.99","2021-11-22 06:37:46","2021-11-22 06:37:46"
"R-UZ39M143","O-8N18SR4E","P-JMHL13TA","C-R43EVRCW","339.82","6","merchant__clothing","379.14","2021-11-22 14:28:18","2021-11-22 14:28:18"
"R-URKH679K","O-172II6MS","P-GA7CDM5T","C-BISD80W7","176.12","6","merchant__bigboxretailer","334.97","2021-11-22 18:42:18","2021-11-22 18:42:18"
"R-YPXOXJJJ","O-VYNT7O8J","P-O60PMILU","C-KCBEKF06","106.24","8","merchant__electronics","458.16","2021-11-22 20:10:39","2021-11-22 20:10:39"
"R-J52O4PIJ","O-IGUQWZQY","P-520166CI","C-R1V8TF4Q","270.95","8","merchant__electronics","514.96","2021-11-23 00:02:19","2021-11-23 00:02:19"
"R-Q8NQN7PW","O-NBPKHYEW","P-5L5HJX0L","C-LISIAU82","257.94","4","merchant__bigboxretailer","307.4","2021-11-23 09:18:53","2021-11-23 09:18:53"
"R-224AOSX4","O-AELJSGVK","P-SL2IDYPH","C-W3CMGYFK","204.65","5","merchant__bigboxretailer","861.39","2021-11-23 11:12:28","2021-11-23 11:12:28"
"R-ZT40DSXI","O-CTZ4OSDF","P-Q73TPLBG","C-5IW8IWRG","541.29","7","merchant__clothing","400.12","2021-11-23 18:04:04","2021-11-23 18:04:04"
"R-K9LYB1GM","O-FXOUI24R","P-ZSCT90XM","C-W5DXW42S","74.16","5","merchant__clothing","456.34","2021-11-23 18:52:22","2021-11-23 18:52:22"
"R-EVDTDB55","O-QOWO42SL","P-520166CI","C-KTNPONQ1","340.85","10","merchant__electronics","894.78","2021-11-23 21:12:06","2021-11-23 21:12:06"
"R-4O9D2PS2","O-ID5CIIJH","P-GA7CDM5T","C-5DLW4STM","135.71","7","merchant__electronics","821.33","2021-11-24 02:17:47","2021-11-24 02:17:47"
"R-35TKMUND","O-81WRZSWR","P-Q0OVMZV8","C-TC0TRGAS","258.96","4","merchant__electronics","272.09","2021-11-24 05:28:55","2021-11-24 05:28:55"
"R-EDBGWR6U","O-81WRZSWR","P-O60PMILU","C-TC0TRGAS","351.4","1","merchant__electronics","565.49","2021-11-24 06:25:42","2021-11-24 06:25:42"
"R-R7Z97R0R","O-V2JMCIAM","P-AGV3PAZP","C-LJ6AHO0S","735.09","8","merchant__bigboxretailer","779.75","2021-11-24 11:26:19","2021-11-24 11:26:19"
