"RETURN_ID","ORDER__ORDER_ID","PRODUCT__PRODUCT_ID","CUSTOMER__CUSTOMER_ID","RETURN_UNIT_COST","RETURN_UNIT_QUANTITY","WDF__CLIENT_ID","RETURN_UNIT_PAID_AMOUNT","DATE","RETURN_DATE"
"R-J1QVUWZ3","O-E32SRK0X","P-4HV3C9B4","C-NC7OC0YC","182.9","1","merchant__electronics","116.34","2021-06-24 06:24:31","2021-06-24 06:24:31"
"R-PANVXWU8","O-FLOG97TV","P-OT4Y3DYX","C-DLD3HAIH","74.73","4","merchant__clothing","196.5","2021-06-24 07:05:22","2021-06-24 07:05:22"
"R-N6PXEKS6","O-E32SRK0X","P-IF2H5DKO","C-NC7OC0YC","57.12","7","merchant__electronics","527.4","2021-06-24 07:47:14","2021-06-24 07:47:14"
"R-2QFCRU1B","O-G9HV2OS4","P-Z2UFRBW5","C-CRAJ8ZKM","66.2","6","merchant__bigboxretailer","972.89","2021-06-24 10:35:11","2021-06-24 10:35:11"
"R-3Z48F87T","O-N897GAGB","P-U5WWHWX4","C-ZWRRD063","516.58","8","merchant__electronics","542.92","2021-06-24 12:55:14","2021-06-24 12:55:14"
"R-NVJTBTEH","O-53BX97QJ","P-81QOFRKJ","C-4XUUEAUL","144.34","1","merchant__electronics","152.28","2021-06-24 13:30:05","2021-06-24 13:30:05"
"R-409VO19I","O-53BX97QJ","P-PNLMKR2G","C-4XUUEAUL","99.78","2","merchant__electronics","296.25","2021-06-24 14:32:56","2021-06-24 14:32:56"
"R-23XWA1UC","O-7921IUGT","P-9V7XT21A","C-YZJXUM9Q","813.8","7","merchant__electronics","622.61","2021-06-24 16:39:53","2021-06-24 16:39:53"
"R-VDX5SQSI","O-JBOX197R","P-QPEOUHYE","C-1AXTX8GQ","94.77","7","merchant__electronics","73.11","2021-06-24 17:14:15","2021-06-24 17:14:15"
"R-3H1BRSB4","O-7GFX2SZ6","P-I2TLETFX","C-PMVD4QQE","206.83","10","merchant__electronics","456.43","2021-06-24 22:08:31","2021-06-24 22:08:31"
"R-N37SU7G6","O-D1P9NXQ8","P-DCH08DKO","C-0E0VVSRF","554.43","6","merchant__electronics","897.95","2021-06-24 22:50:45","2021-06-24 22:50:45"
"R-4KW8CXJ2","O-BKOEHHB5","P-XXQW8SPP","C-4FVJKRP4","5.74","3","merchant__bigboxretailer","66.39","2021-06-25 06:31:26","2021-06-25 06:31:26"
"R-IP51206A","O-E32SRK0X","P-6QA86CVO","C-NC7OC0YC","34.77","6","merchant__electronics","27.64","2021-06-25 08:10:41","2021-06-25 08:10:41"
"R-VH2P730Y","O-7GFX2SZ6","P-XBRXFEOI","C-PMVD4QQE","114.74","8","merchant__electronics","204.78","2021-06-25 09:37:44","2021-06-25 09:37:44"
"R-W3IO3HTK","O-V1DH3F40","P-81QOFRKJ","C-06K8E1DU","129.09","7","merchant__clothing","242.94","2021-06-25 14:55:10","2021-06-25 14:55:10"
"R-8HE8BGPY","O-KVRC47X6","P-RGBICD40","C-8RC6CIX8","337.56","1","merchant__electronics","264.9","2021-06-25 15:00:01","2021-06-25 15:00:01"
"R-HLX4PCFO","O-4L22YYDS","P-8XJEMA1K","C-I7KV6W92","255.58","2","merchant__electronics","961.05","2021-06-25 17:55:44","2021-06-25 17:55:44"
"R-JWWV8O5Q","O-2A65VR2H","P-9DQ2A7N7","C-WH3VWZ0I","176.01","9","merchant__electronics","599.63","2021-06-25 18:08:25","2021-06-25 18:08:25"
"R-79HHRSX8","O-79R3SNOW","P-DCH08DKO","C-4XPJ27C3","240.19","10","merchant__electronics","310.39","2021-06-25 22:14:19","2021-06-25 22:14:19"
"R-RZ2GYUQG","O-7E2D5NN3","P-J2IZGACQ","C-EGX1RIJM","25.5","7","merchant__electronics","229.1","2021-06-26 12:06:51","2021-06-26 12:06:51"
"R-9P0KLMHK","O-V1DH3F40","P-PNLMKR2G","C-06K8E1DU","332.13","4","merchant__clothing","270.68","2021-06-26 15:28:07","2021-06-26 15:28:07"
"R-V89FJA8A","O-863IEDMF","P-PJ4K82WD","C-RHH35LY1","119.45","2","merchant__electronics","203.07","2021-06-26 16:13:29","2021-06-26 16:13:29"
"R-W4RVG4JE","O-G9NAOWOH","P-B36DCD6O","C-N1JNFMMX","481.78","9","merchant__electronics","452.4","2021-06-26 16:52:33","2021-06-26 16:52:33"
"R-ZBWQAJRU","O-E1Y3U744","P-7ILA6SEB","C-I7KV6W92","656.47","4","merchant__electronics","565.92","2021-06-26 17:37:27","2021-06-26 17:37:27"
"R-1I4S2WFD","O-VP946N9K","P-PJ4K82WD","C-Z5U1NP5K","514.81","7","merchant__bigboxretailer","763.54","2021-06-26 20:05:00","2021-06-26 20:05:00"
"R-9DSDKCKK","O-SU6QVNAO","P-958M9CCB","C-NO0TDQMU","390.61","8","merchant__clothing","387.55","2021-06-26 20:17:31","2021-06-26 20:17:31"
"R-MNPY2UFU","O-ENUZRPIK","P-XCNTUQTG","C-0MF6QZ0R","199.48","10","merchant__clothing","347.26","2021-06-26 21:26:42","2021-06-26 21:26:42"
"R-CGS7Y6NL","O-863IEDMF","P-QPEOUHYE","C-RHH35LY1","559.76","9","merchant__electronics","463.25","2021-06-26 21:28:37","2021-06-26 21:28:37"
"R-8J5VVTSN","O-3RL9GV0G","P-J2IZGACQ","C-JN70Q6VY","33.55","6","merchant__electronics","47.83","2021-06-26 22:17:47","2021-06-26 22:17:47"
"R-NRO74458","O-515OJJD8","P-PJ4K82WD","C-2YWQ7IJB","114.82","5","merchant__bigboxretailer","190.25","2021-06-27 04:10:41","2021-06-27 04:10:41"
"R-FN7WZ1KK","O-E32SRK0X","P-QPEOUHYE","C-NC7OC0YC","4.51","10","merchant__electronics","218.15","2021-06-27 04:51:09","2021-06-27 04:51:09"
"R-R363S8T4","O-J545TKAB","P-PJ4K82WD","C-CUQB4YMP","91.27","4","merchant__electronics","95.56","2021-06-27 07:14:59","2021-06-27 07:14:59"
"R-G9L4KAR8","O-0GHEY7DD","P-7ILA6SEB","C-OPOUY5K4","150.11","1","merchant__electronics","270.01","2021-06-27 09:01:47","2021-06-27 09:01:47"
"R-KO4VFA00","O-J545TKAB","P-4LDVKV0A","C-CUQB4YMP","17.21","1","merchant__electronics","27.43","2021-06-27 09:40:50","2021-06-27 09:40:50"
"R-GOGJ78FH","O-86RIRM4H","P-9V7XT21A","C-HBG2C1YS","421.51","3","merchant__electronics","736.75","2021-06-27 09:49:20","2021-06-27 09:49:20"
"R-Q0XMPYMC","O-DACPWXCB","P-OLBJ6P2Q","C-O1HFOYV3","843.9","4","merchant__electronics","441.66","2021-06-27 11:40:36","2021-06-27 11:40:36"
"R-959R0PBG","O-7921IUGT","P-OLBJ6P2Q","C-YZJXUM9Q","238.0","1","merchant__electronics","160.02","2021-06-27 13:05:38","2021-06-27 13:05:38"
"R-NLS53YLT","O-MXBCA1E4","P-9DQ2A7N7","C-D4SLXIOM","525.32","8","merchant__electronics","472.58","2021-06-27 16:49:50","2021-06-27 16:49:50"
"R-YIFDTO5P","O-A9TQZKFB","P-XBRXFEOI","C-D0BRRYZZ","192.02","5","merchant__electronics","194.56","2021-06-27 20:26:59","2021-06-27 20:26:59"
"R-KCFIKDVI","O-DACPWXCB","P-U5WWHWX4","C-O1HFOYV3","775.7","8","merchant__electronics","760.51","2021-06-27 20:58:34","2021-06-27 20:58:34"
"R-Z3ATOZSI","O-5U04XAX2","P-U5WWHWX4","C-VBCPPCQB","182.78","10","merchant__electronics","169.92","2021-06-27 21:36:51","2021-06-27 21:36:51"
"R-J7LN5SU7","O-515OJJD8","P-SRZ26BIY","C-2YWQ7IJB","14.57","6","merchant__bigboxretailer","83.59","2021-06-28 01:47:34","2021-06-28 01:47:34"
"R-S90LBYDW","O-57PNVSL8","P-4HV3C9B4","C-O25AO7LV","282.12","4","merchant__clothing","549.47","2021-06-28 02:55:28","2021-06-28 02:55:28"
"R-PIEIU5D9","O-IO61AVB8","P-0YZP5IVB","C-N1PLU48R","255.2","4","merchant__clothing","414.02","2021-06-28 09:23:10","2021-06-28 09:23:10"
"R-GJWPA4JK","O-SU6QVNAO","P-4LDVKV0A","C-NO0TDQMU","42.45","7","merchant__clothing","183.06","2021-06-28 11:00:15","2021-06-28 11:00:15"
"R-CC660GEA","O-BCP64IQZ","P-IYIEYAW8","C-D8O8JW4G","216.37","5","merchant__bigboxretailer","239.37","2021-06-28 11:27:27","2021-06-28 11:27:27"
"R-EWTBI75O","O-CT6UJAUE","P-DD5YVJG0","C-CAAZ3TND","84.88","10","merchant__bigboxretailer","296.94","2021-06-28 11:32:41","2021-06-28 11:32:41"
"R-6R7D3FF5","O-4BB482Y5","P-W3NFEYSP","C-AW6HASUA","137.21","5","merchant__clothing","157.39","2021-06-28 12:27:29","2021-06-28 12:27:29"
"R-V7NP42LZ","O-IO61AVB8","P-JXMJ5OSU","C-N1PLU48R","239.77","5","merchant__clothing","681.78","2021-06-28 13:57:45","2021-06-28 13:57:45"
"R-CEVQ8IVT","O-G9NAOWOH","P-VYEDOWEC","C-N1JNFMMX","269.56","1","merchant__electronics","210.16","2021-06-28 15:03:21","2021-06-28 15:03:21"
"R-7UQTCGE9","O-E1Y3U744","P-23GVT82B","C-I7KV6W92","4.19","9","merchant__electronics","56.56","2021-06-28 18:41:08","2021-06-28 18:41:08"
"R-FFSJ6L26","O-GMBS4J1U","P-GHFXTT6C","C-2F6UDVOJ","33.71","3","merchant__clothing","27.21","2021-06-28 21:58:43","2021-06-28 21:58:43"
"R-R01H05BW","O-ENUZRPIK","P-VMEAFF5U","C-0MF6QZ0R","4.85","9","merchant__clothing","202.72","2021-06-28 22:32:45","2021-06-28 22:32:45"
"R-J7B0IOSM","O-7E2D5NN3","P-9I3INKMP","C-EGX1RIJM","69.81","2","merchant__electronics","106.18","2021-06-28 22:55:30","2021-06-28 22:55:30"
"R-32LGVBVP","O-10PC79BM","P-JZRLUALB","C-SJUJNY4U","44.59","1","merchant__bigboxretailer","52.15","2021-06-29 00:56:37","2021-06-29 00:56:37"
"R-BYC8TXIW","O-CT6UJAUE","P-NE44F5QQ","C-CAAZ3TND","81.98","2","merchant__bigboxretailer","185.37","2021-06-29 09:22:43","2021-06-29 09:22:43"
"R-21W3VY7I","O-4BB482Y5","P-0YZP5IVB","C-AW6HASUA","102.6","9","merchant__clothing","200.22","2021-06-29 09:27:13","2021-06-29 09:27:13"
"R-VGIY7R9H","O-UGWBNX8Q","P-9V7XT21A","C-HBG2C1YS","722.23","10","merchant__electronics","887.86","2021-06-29 10:32:57","2021-06-29 10:32:57"
"R-FSY44II9","O-545RCS17","P-81QOFRKJ","C-FLHRD9LP","35.48","10","merchant__electronics","88.64","2021-06-29 13:57:23","2021-06-29 13:57:23"
"R-F0GA685S","O-FW37P430","P-3H5OXLOI","C-PQV0CHIF","842.2","10","merchant__bigboxretailer","559.22","2021-06-29 18:42:23","2021-06-29 18:42:23"
"R-J9TX56B8","O-A9TQZKFB","P-9FEGI646","C-D0BRRYZZ","38.78","8","merchant__electronics","68.41","2021-06-29 21:28:31","2021-06-29 21:28:31"
"R-6U3G764V","O-7921IUGT","P-XBRXFEOI","C-YZJXUM9Q","446.47","3","merchant__electronics","448.34","2021-06-29 22:25:22","2021-06-29 22:25:22"
"R-GU3SX7AV","O-BHNM1HLX","P-L41YMDA9","C-CSC5UXLZ","63.86","5","merchant__electronics","716.11","2021-06-29 22:25:38","2021-06-29 22:25:38"
"R-8GQAP7MX","O-HCCZF7EU","P-0OTBUH8P","C-565SLSTX","168.71","5","merchant__clothing","649.19","2021-06-30 13:41:47","2021-06-30 13:41:47"
"R-MW3BTZ5R","O-HCCZF7EU","P-MDTERYBK","C-565SLSTX","14.54","1","merchant__clothing","11.14","2021-06-30 16:07:02","2021-06-30 16:07:02"
"R-N0SERBDF","O-V1DH3F40","P-UQR68BE5","C-06K8E1DU","407.85","7","merchant__clothing","384.32","2021-06-30 16:48:22","2021-06-30 16:48:22"
"R-J8V4S13U","O-MF9S2YWV","P-FFCHXAX2","C-QLTQ1255","134.27","9","merchant__bigboxretailer","451.52","2021-06-30 16:55:32","2021-06-30 16:55:32"
"R-1U4WQNYJ","O-MF9S2YWV","P-DD5YVJG0","C-QLTQ1255","684.6","3","merchant__bigboxretailer","632.61","2021-06-30 17:49:38","2021-06-30 17:49:38"
"R-DSJLGQ12","O-0GHEY7DD","P-B36DCD6O","C-OPOUY5K4","63.0","8","merchant__electronics","63.97","2021-06-30 18:56:37","2021-06-30 18:56:37"
"R-M2RS3ZK5","O-S5T3EMXI","P-PJ4K82WD","C-WNKEW9DX","89.01","6","merchant__bigboxretailer","596.96","2021-06-30 21:24:05","2021-06-30 21:24:05"
"R-HRBOFT6L","O-GM84Y6IW","P-UQR68BE5","C-TBTP4UW5","135.86","4","merchant__clothing","325.5","2021-07-01 00:13:26","2021-07-01 00:13:26"
"R-HPOPHOQ2","O-DLMR3MSJ","P-L41YMDA9","C-CBYYJNQW","513.32","1","merchant__electronics","973.36","2021-07-01 06:19:52","2021-07-01 06:19:52"
"R-KJMSCJN7","O-GMBS4J1U","P-W3NFEYSP","C-2F6UDVOJ","92.13","10","merchant__clothing","228.2","2021-07-01 08:45:51","2021-07-01 08:45:51"
"R-GID1W5JV","O-HCCZF7EU","P-S7J7YHZ0","C-565SLSTX","517.79","7","merchant__clothing","549.94","2021-07-01 12:09:13","2021-07-01 12:09:13"
"R-CFL8UQLB","O-7GFX2SZ6","P-RGBICD40","C-PMVD4QQE","37.36","4","merchant__electronics","398.11","2021-07-01 12:19:46","2021-07-01 12:19:46"
"R-X9ORPEPF","O-C2VZ7ZFQ","P-0UUKGIVX","C-2XY3U1LQ","156.63","6","merchant__clothing","306.17","2021-07-01 17:16:56","2021-07-01 17:16:56"
"R-KKAEGBGA","O-S5T3EMXI","P-Z2UFRBW5","C-WNKEW9DX","105.82","6","merchant__bigboxretailer","492.43","2021-07-01 18:27:48","2021-07-01 18:27:48"
"R-QMPTQ8GX","O-V1DH3F40","P-S7J7YHZ0","C-06K8E1DU","676.95","7","merchant__clothing","754.83","2021-07-01 18:28:44","2021-07-01 18:28:44"
"R-QPCPSJB4","O-KVRC47X6","P-X3N8FQ2N","C-8RC6CIX8","319.95","1","merchant__electronics","230.19","2021-07-01 21:40:38","2021-07-01 21:40:38"
"R-AXY8CCMP","O-2YYDUE17","P-3OXWZV0R","C-7PDGK3KT","341.63","6","merchant__bigboxretailer","657.92","2021-07-01 22:32:41","2021-07-01 22:32:41"
"R-OPKW2454","O-GMBS4J1U","P-53R6CRCI","C-2F6UDVOJ","483.8","4","merchant__clothing","354.66","2021-07-02 07:37:14","2021-07-02 07:37:14"
"R-FOJDFI6C","O-CT6UJAUE","P-6QA86CVO","C-CAAZ3TND","44.97","9","merchant__bigboxretailer","189.21","2021-07-02 12:58:56","2021-07-02 12:58:56"
"R-1XE6K1QC","O-4VG8BRNY","P-545QHF99","C-XZ332PIG","4.39","9","merchant__clothing","454.4","2021-07-02 14:39:12","2021-07-02 14:39:12"
"R-SGNXLDNI","O-UGWBNX8Q","P-NYT9G854","C-HBG2C1YS","418.74","7","merchant__electronics","247.21","2021-07-02 15:13:22","2021-07-02 15:13:22"
"R-3T50D3Q0","O-QC980RCK","P-FFCHXAX2","C-8A32AZ9D","216.93","1","merchant__bigboxretailer","715.16","2021-07-02 20:22:46","2021-07-02 20:22:46"
"R-AGFY9WMI","O-24QD9P7O","P-81QOFRKJ","C-9B75YDJJ","461.5","1","merchant__electronics","909.5","2021-07-02 21:36:58","2021-07-02 21:36:58"
"R-ZXP84ZPX","O-Y4HKRWWE","P-4LDVKV0A","C-R26Q80YG","369.32","7","merchant__electronics","353.12","2021-07-02 22:01:09","2021-07-02 22:01:09"
"R-ORVKR0AQ","O-S5T3EMXI","P-6QA86CVO","C-WNKEW9DX","200.41","1","merchant__bigboxretailer","400.85","2021-07-02 22:23:35","2021-07-02 22:23:35"
"R-2QA8XZZU","O-FVV3ESRT","P-J2IZGACQ","C-I7KV6W92","356.31","6","merchant__electronics","752.3","2021-07-02 22:32:56","2021-07-02 22:32:56"
"R-2NII0IBM","O-Y4HKRWWE","P-9FEGI646","C-R26Q80YG","17.76","3","merchant__electronics","89.01","2021-07-03 00:04:14","2021-07-03 00:04:14"
"R-EY957EZB","O-VW51M3F8","P-R199VPU5","C-M1ACLNAH","119.82","4","merchant__bigboxretailer","423.3","2021-07-03 12:08:20","2021-07-03 12:08:20"
"R-1ZWJXB1J","O-X733T6BV","P-C7GIKNSO","C-N42KL16U","80.55","6","merchant__electronics","137.95","2021-07-03 12:38:50","2021-07-03 12:38:50"
"R-OW2KM5AT","O-Y4HKRWWE","P-OLBJ6P2Q","C-R26Q80YG","63.06","6","merchant__electronics","83.6","2021-07-03 14:03:07","2021-07-03 14:03:07"
"R-35BHJRFX","O-FVV3ESRT","P-OLBJ6P2Q","C-I7KV6W92","356.92","8","merchant__electronics","276.3","2021-07-03 22:07:04","2021-07-03 22:07:04"
"R-UIW526ND","O-4BB482Y5","P-53R6CRCI","C-AW6HASUA","29.4","10","merchant__clothing","58.82","2021-07-04 11:03:52","2021-07-04 11:03:52"
"R-ZBEZ4HGC","O-H2AK8SVU","P-J2IZGACQ","C-8U05WXX4","198.07","1","merchant__electronics","214.67","2021-07-04 11:41:54","2021-07-04 11:41:54"
"R-G5TPBAOL","O-N6SW9769","P-PJ4K82WD","C-ULCZDKKL","141.07","6","merchant__electronics","194.66","2021-07-04 12:19:44","2021-07-04 12:19:44"
"R-L89JHT19","O-7YJ4B0E6","P-53R6CRCI","C-QVGCRSOK","451.52","7","merchant__electronics","394.77","2021-07-04 12:26:58","2021-07-04 12:26:58"
"R-KLK0JXUM","O-24QD9P7O","P-7ILA6SEB","C-9B75YDJJ","252.27","2","merchant__electronics","521.9","2021-07-04 16:21:11","2021-07-04 16:21:11"
"R-VGG0QV9J","O-4BB482Y5","P-545QHF99","C-AW6HASUA","365.36","9","merchant__clothing","524.3","2021-07-04 19:33:09","2021-07-04 19:33:09"
"R-GRPSPZLT","O-S5T3EMXI","P-Y8JT7YZX","C-WNKEW9DX","395.09","2","merchant__bigboxretailer","239.89","2021-07-04 22:24:42","2021-07-04 22:24:42"
"R-TTOP6FZ1","O-24QD9P7O","P-4HV3C9B4","C-9B75YDJJ","113.25","4","merchant__electronics","431.43","2021-07-04 22:48:15","2021-07-04 22:48:15"
"R-3IM3FJDA","O-5FWAC3PR","P-4HV3C9B4","C-DLYV4R3F","26.39","7","merchant__electronics","30.5","2021-07-05 09:33:31","2021-07-05 09:33:31"
"R-UMSPDH56","O-V8MX8TEV","P-23GVT82B","C-YGW1Q9UV","132.7","4","merchant__clothing","150.06","2021-07-05 09:55:02","2021-07-05 09:55:02"
"R-JO84W54O","O-7YJ4B0E6","P-4LDVKV0A","C-QVGCRSOK","308.54","9","merchant__electronics","366.45","2021-07-05 10:43:47","2021-07-05 10:43:47"
"R-9DZKTPOE","O-XI6DY336","P-L41YMDA9","C-N1OA28JV","7.77","1","merchant__clothing","410.82","2021-07-05 13:54:03","2021-07-05 13:54:03"
"R-V5WE03TL","O-SOXDB200","P-8XJEMA1K","C-YRH7YFFZ","21.87","2","merchant__electronics","26.18","2021-07-05 14:21:09","2021-07-05 14:21:09"
"R-HNGDORDD","O-F3U2QAXS","P-9I3INKMP","C-5RFDC1IJ","64.76","8","merchant__electronics","488.19","2021-07-05 16:11:44","2021-07-05 16:11:44"
"R-BXT11FMZ","O-0A9ZT84A","P-81QOFRKJ","C-P2PBSHWS","62.28","2","merchant__electronics","154.63","2021-07-05 18:01:10","2021-07-05 18:01:10"
"R-75S0MQHV","O-MF9S2YWV","P-R199VPU5","C-QLTQ1255","353.01","9","merchant__bigboxretailer","600.08","2021-07-05 18:19:49","2021-07-05 18:19:49"
"R-CACU4FKN","O-MF9S2YWV","P-R0EBIVR0","C-QLTQ1255","71.41","10","merchant__bigboxretailer","58.02","2021-07-05 18:39:09","2021-07-05 18:39:09"
"R-CQRIVCMF","O-UGWBNX8Q","P-81QOFRKJ","C-HBG2C1YS","212.9","9","merchant__electronics","453.01","2021-07-05 19:01:12","2021-07-05 19:01:12"
"R-RFJ52UQ5","O-4VG8BRNY","P-NYT9G854","C-XZ332PIG","325.96","4","merchant__clothing","258.3","2021-07-06 12:06:46","2021-07-06 12:06:46"
"R-UK99OYPR","O-24QD9P7O","P-RGBICD40","C-9B75YDJJ","40.28","6","merchant__electronics","240.85","2021-07-06 19:26:18","2021-07-06 19:26:18"
"R-NR464P27","O-G50QFVCF","P-L41YMDA9","C-Z2HAFWDF","694.15","3","merchant__electronics","694.66","2021-07-06 21:29:24","2021-07-06 21:29:24"
"R-RRZMQNZU","O-FVV3ESRT","P-4HV3C9B4","C-I7KV6W92","148.7","10","merchant__electronics","713.94","2021-07-06 22:03:16","2021-07-06 22:03:16"
"R-J4QCEFQJ","O-HVANOMVZ","P-53R6CRCI","C-OWTJ03SB","65.82","4","merchant__electronics","215.31","2021-07-07 08:13:59","2021-07-07 08:13:59"
"R-26GWW53G","O-UTLM2TVT","P-IYIEYAW8","C-HJTPPAJ1","417.8","4","merchant__bigboxretailer","490.87","2021-07-07 09:37:09","2021-07-07 09:37:09"
"R-GE9AE6YP","O-5FWAC3PR","P-NYT9G854","C-DLYV4R3F","72.0","7","merchant__electronics","59.83","2021-07-07 11:19:03","2021-07-07 11:19:03"
"R-EC1YN1ES","O-RO0LXQS2","P-XBRXFEOI","C-HLCFW9JZ","288.68","8","merchant__bigboxretailer","221.81","2021-07-07 16:48:35","2021-07-07 16:48:35"
"R-FOPB1S4O","O-EHGSBHGI","P-I2TLETFX","C-IVV3TRML","115.49","3","merchant__electronics","273.63","2021-07-07 19:25:29","2021-07-07 19:25:29"
"R-GZWHNMTQ","O-Q6SKA2YR","P-VYEDOWEC","C-RMCB4TDG","844.3","1","merchant__electronics","811.4","2021-07-07 19:50:15","2021-07-07 19:50:15"
"R-66H97FQO","O-VJAA8128","P-RGBICD40","C-BRUG4RJN","639.98","5","merchant__bigboxretailer","792.98","2021-07-07 20:10:45","2021-07-07 20:10:45"
"R-BWGNNO7X","O-10PC79BM","P-XFWA7KD1","C-SJUJNY4U","224.92","4","merchant__bigboxretailer","667.81","2021-07-08 06:10:56","2021-07-08 06:10:56"
"R-F16TXBVF","O-5FWAC3PR","P-53R6CRCI","C-DLYV4R3F","456.96","9","merchant__electronics","760.31","2021-07-08 12:11:18","2021-07-08 12:11:18"
"R-CVTVPD6R","O-0IBMHJDX","P-RGBICD40","C-52U1ECIB","304.14","7","merchant__electronics","467.68","2021-07-08 12:48:23","2021-07-08 12:48:23"
"R-UPHFXBIK","O-Q56M9SR5","P-81QOFRKJ","C-W99WWKXH","71.67","2","merchant__electronics","691.09","2021-07-08 13:11:48","2021-07-08 13:11:48"
"R-N9XK2AS7","O-46BK50KE","P-4LDVKV0A","C-6YV4S8DO","201.34","9","merchant__electronics","260.58","2021-07-08 18:57:33","2021-07-08 18:57:33"
"R-XRS2ZBBQ","O-VCJORU2F","P-QPEOUHYE","C-2TLSQSDH","475.13","7","merchant__electronics","794.65","2021-07-08 19:18:17","2021-07-08 19:18:17"
"R-J2VX6F52","O-78RTI2FC","P-XBRXFEOI","C-DFT7E6G3","36.02","2","merchant__electronics","158.99","2021-07-08 19:33:06","2021-07-08 19:33:06"
"R-L7G5NGVI","O-EHGSBHGI","P-X3N8FQ2N","C-IVV3TRML","424.97","6","merchant__electronics","534.91","2021-07-08 21:46:56","2021-07-08 21:46:56"
"R-2VL9J2Y4","O-WGDSS4QF","P-RGBICD40","C-G5HUSZFQ","188.56","1","merchant__electronics","420.21","2021-07-08 21:48:52","2021-07-08 21:48:52"
"R-VPO3K7AU","O-I8GGYCNG","P-RGBICD40","C-DLYV4R3F","72.17","3","merchant__electronics","181.12","2021-07-09 10:02:04","2021-07-09 10:02:04"
"R-9BYJFJ7E","O-6RWIGAYO","P-53R6CRCI","C-S597OD5M","119.52","2","merchant__electronics","617.65","2021-07-09 10:22:35","2021-07-09 10:22:35"
"R-C03YYW0V","O-CA57DVFQ","P-I2TLETFX","C-QRFPXBMF","349.45","3","merchant__electronics","508.81","2021-07-09 12:12:30","2021-07-09 12:12:30"
"R-OI2JLWAV","O-I8GGYCNG","P-J2IZGACQ","C-DLYV4R3F","545.11","4","merchant__electronics","422.31","2021-07-09 12:19:35","2021-07-09 12:19:35"
"R-85L2F0HM","O-SOXDB200","P-9I3INKMP","C-YRH7YFFZ","201.46","3","merchant__electronics","280.34","2021-07-09 12:32:18","2021-07-09 12:32:18"
"R-LO86CJS8","O-GHX0JA9V","P-XBRXFEOI","C-KUHKQ6HZ","34.65","8","merchant__electronics","920.39","2021-07-09 17:37:12","2021-07-09 17:37:12"
"R-TE0CZXWK","O-W2CIT1NK","P-3H5OXLOI","C-HMSDRVFA","197.4","7","merchant__bigboxretailer","266.46","2021-07-09 18:53:51","2021-07-09 18:53:51"
"R-04AXML60","O-VCJORU2F","P-53R6CRCI","C-2TLSQSDH","117.15","4","merchant__electronics","701.97","2021-07-09 19:48:17","2021-07-09 19:48:17"
"R-87SBACCN","O-Y4KD5S74","P-PNLMKR2G","C-3LGEAIDP","18.15","1","merchant__electronics","40.54","2021-07-09 22:38:20","2021-07-09 22:38:20"
"R-K55IEHFA","O-UAHLBC94","P-R0EBIVR0","C-N8I53LYH","13.3","4","merchant__bigboxretailer","60.59","2021-07-10 09:05:26","2021-07-10 09:05:26"
"R-X2P4WXFQ","O-Y4KD5S74","P-9DQ2A7N7","C-3LGEAIDP","584.2","8","merchant__electronics","430.29","2021-07-10 09:06:27","2021-07-10 09:06:27"
"R-DCR3EXHO","O-6KDT2B2I","P-J604LF4Y","C-95DLJ4QO","267.52","3","merchant__clothing","577.09","2021-07-10 11:34:32","2021-07-10 11:34:32"
"R-ZFU188N6","O-2OKMMIXB","P-PJ4K82WD","C-CUQB4YMP","503.07","6","merchant__electronics","557.18","2021-07-10 11:36:00","2021-07-10 11:36:00"
"R-EZEOL9XO","O-TO7QEPBK","P-53R6CRCI","C-5BA1GFYF","63.61","4","merchant__electronics","462.56","2021-07-10 12:44:50","2021-07-10 12:44:50"
"R-N16BXQW7","O-I8GGYCNG","P-I2TLETFX","C-DLYV4R3F","118.87","7","merchant__electronics","293.04","2021-07-10 13:03:05","2021-07-10 13:03:05"
"R-CSD2QNYR","O-I8GGYCNG","P-9V7XT21A","C-DLYV4R3F","340.47","2","merchant__electronics","741.03","2021-07-10 14:41:21","2021-07-10 14:41:21"
"R-QIRRVIDR","O-UTLM2TVT","P-0UUKGIVX","C-HJTPPAJ1","106.74","8","merchant__bigboxretailer","503.51","2021-07-10 17:28:54","2021-07-10 17:28:54"
"R-PKW978R0","O-FVV3ESRT","P-IF2H5DKO","C-I7KV6W92","209.11","8","merchant__electronics","390.91","2021-07-10 22:00:27","2021-07-10 22:00:27"
"R-JOBTXXTV","O-0IBMHJDX","P-U5WWHWX4","C-52U1ECIB","228.19","4","merchant__electronics","603.92","2021-07-10 22:01:22","2021-07-10 22:01:22"
"R-T4VKLGHP","O-0IBMHJDX","P-9V7XT21A","C-52U1ECIB","621.19","2","merchant__electronics","490.87","2021-07-10 22:51:36","2021-07-10 22:51:36"
"R-Q7R86WYR","O-2OKMMIXB","P-OLBJ6P2Q","C-CUQB4YMP","512.76","6","merchant__electronics","569.42","2021-07-11 07:34:56","2021-07-11 07:34:56"
"R-TVKBF1A4","O-W2CIT1NK","P-FFCHXAX2","C-HMSDRVFA","319.65","4","merchant__bigboxretailer","310.59","2021-07-11 09:20:05","2021-07-11 09:20:05"
