"monthly_inventory_id","product__product_id","inventory_month","monthly_quantity_eom","wdf__client_id","monthly_quantity_bom","date"
"M-GG6V0N6K","P-AX5LSY84","2021-05-01","958","merchant__electronics","958","2021-05-01 00:00:00"
"M-N1XQ9XLW","P-AQEF4DX3","2021-05-01","439","merchant__electronics","439","2021-05-01 00:00:00"
"M-GPO3NUXK","P-DVL1V8YD","2021-05-01","932","merchant__electronics","932","2021-05-01 00:00:00"
"M-N0M6VFRX","P-J4Z0FK17","2021-05-01","918","merchant__electronics","918","2021-05-01 00:00:00"
"M-ODJNEMI7","P-H6513GGQ","2021-05-01","77","merchant__electronics","77","2021-05-01 00:00:00"
"M-045LEHI8","P-6OF6XD3M","2021-05-01","642","merchant__electronics","642","2021-05-01 00:00:00"
"M-NPI05008","P-DM2PSGFU","2021-05-01","914","merchant__electronics","914","2021-05-01 00:00:00"
"M-QSAW1KUS","P-P0X021UK","2021-05-01","721","merchant__electronics","721","2021-05-01 00:00:00"
"M-7BTSECQN","P-JMHL13TA","2021-05-01","72","merchant__electronics","72","2021-05-01 00:00:00"
"M-Z8GRYTU5","P-GU9P0R6O","2021-05-01","562","merchant__electronics","562","2021-05-01 00:00:00"
"M-KSJBV5XA","P-NUD67MF8","2021-05-01","355","merchant__electronics","355","2021-05-01 00:00:00"
"M-7J2YUF8B","P-GREDDEZA","2021-05-01","726","merchant__electronics","726","2021-05-01 00:00:00"
"M-64A9W7BC","P-W60OLPYE","2021-05-01","375","merchant__electronics","375","2021-05-01 00:00:00"
"M-T70W4HS9","P-Q73TPLBG","2021-05-01","450","merchant__electronics","450","2021-05-01 00:00:00"
"M-2XCY3LWY","P-XW1TF7F5","2021-05-01","793","merchant__electronics","793","2021-05-01 00:00:00"
"M-CVNFY7AN","P-0C7I4L4O","2021-05-01","280","merchant__electronics","280","2021-05-01 00:00:00"
"M-5JTSJXMD","P-J8X3OQZ7","2021-05-01","368","merchant__electronics","368","2021-05-01 00:00:00"
"M-X677VWP8","P-ZJ9HTEI0","2021-05-01","566","merchant__electronics","566","2021-05-01 00:00:00"
"M-GHKG1ZY1","P-ZSCT90XM","2021-05-01","145","merchant__electronics","145","2021-05-01 00:00:00"
"M-J2IE9MVP","P-MJKIPQ1Q","2021-05-01","255","merchant__electronics","255","2021-05-01 00:00:00"
"M-6NHS28PC","P-SXP5THXD","2021-05-01","919","merchant__electronics","919","2021-05-01 00:00:00"
"M-8TV461NH","P-R7XBC2TU","2021-05-01","143","merchant__electronics","143","2021-05-01 00:00:00"
"M-9JB8RKUK","P-07F99WR5","2021-05-01","425","merchant__electronics","425","2021-05-01 00:00:00"
"M-ZAEQNGJ3","P-HCO2GUXU","2021-05-01","970","merchant__electronics","970","2021-05-01 00:00:00"
"M-TOOYQ7T4","P-0IL7E1R5","2021-05-01","832","merchant__electronics","832","2021-05-01 00:00:00"
"M-F5ERM3RQ","P-WU1LS030","2021-05-01","853","merchant__electronics","853","2021-05-01 00:00:00"
"M-ZQJPNMUK","P-V3EFS3D1","2021-05-01","20330","merchant__electronics","21225","2021-05-01 00:00:00"
"M-PBZ9FY8G","P-5VNM53I9","2021-05-01","18912","merchant__electronics","19879","2021-05-01 00:00:00"
"M-IFOQB7C8","P-W5O85VPN","2021-05-01","19587","merchant__electronics","20586","2021-05-01 00:00:00"
"M-F1T9SVQO","P-XHPBD4CK","2021-05-01","19998","merchant__electronics","20910","2021-05-01 00:00:00"
"M-8PRKEOU0","P-QEY03FHY","2021-05-01","20052","merchant__electronics","21017","2021-05-01 00:00:00"
"M-CS0ZQ2M2","P-Q0OVMZV8","2021-05-01","18922","merchant__electronics","19973","2021-05-01 00:00:00"
"M-TQA96867","P-O60PMILU","2021-05-01","19421","merchant__electronics","20395","2021-05-01 00:00:00"
"M-PN66XTZE","P-5L5HJX0L","2021-05-01","18982","merchant__electronics","19999","2021-05-01 00:00:00"
"M-P2PI9HYE","P-GA7CDM5T","2021-05-01","20030","merchant__electronics","21025","2021-05-01 00:00:00"
"M-QLWBSMKE","P-H03ZIEDP","2021-05-01","679","merchant__electronics","679","2021-05-01 00:00:00"
"M-PBZ3GYTO","P-V0XM837H","2021-05-01","69","merchant__electronics","69","2021-05-01 00:00:00"
"M-JYOF1FD1","P-6VM8XGZH","2021-05-01","816","merchant__electronics","816","2021-05-01 00:00:00"
"M-USQL8VFJ","P-9PU37GK9","2021-05-01","687","merchant__electronics","687","2021-05-01 00:00:00"
"M-G46VS73R","P-25LSQDEP","2021-05-01","1","merchant__electronics","1","2021-05-01 00:00:00"
"M-4UKGH9YC","P-GCH2U2QM","2021-05-01","149","merchant__electronics","149","2021-05-01 00:00:00"
"M-H9438IDA","P-104LJKWF","2021-05-01","806","merchant__electronics","806","2021-05-01 00:00:00"
"M-TNHX4RE1","P-2C1WMOCX","2021-05-01","818","merchant__electronics","818","2021-05-01 00:00:00"
"M-QB3YZWIC","P-6SAL81ZT","2021-05-01","755","merchant__electronics","755","2021-05-01 00:00:00"
"M-827E30U2","P-TCTYH9UR","2021-05-01","807","merchant__electronics","807","2021-05-01 00:00:00"
"M-NTYJH9UD","P-G32NNW3P","2021-05-01","674","merchant__electronics","674","2021-05-01 00:00:00"
"M-WNCUK4CA","P-XNWKAXO8","2021-05-01","661","merchant__electronics","661","2021-05-01 00:00:00"
"M-0HGF0YG5","P-FJ30S05N","2021-05-01","136","merchant__electronics","136","2021-05-01 00:00:00"
"M-LPJMOBWJ","P-Q3BI8FC3","2021-05-01","501","merchant__electronics","501","2021-05-01 00:00:00"
"M-6A3FFGZ9","P-YH31J011","2021-05-01","301","merchant__electronics","301","2021-05-01 00:00:00"
"M-WOB1OH6I","P-HCBDUL15","2021-05-01","162","merchant__electronics","162","2021-05-01 00:00:00"
"M-JRF8JITL","P-AGV3PAZP","2021-05-01","121","merchant__electronics","121","2021-05-01 00:00:00"
"M-C0VIWN9F","P-8DSNSI5H","2021-05-01","844","merchant__electronics","844","2021-05-01 00:00:00"
"M-GT36BGPQ","P-981XE39U","2021-05-01","305","merchant__electronics","305","2021-05-01 00:00:00"
"M-0VU3MUCB","P-ARPJM3PB","2021-05-01","948","merchant__electronics","948","2021-05-01 00:00:00"
"M-49U7YVOB","P-FP2FISPN","2021-05-01","218","merchant__electronics","218","2021-05-01 00:00:00"
"M-QRU28AEG","P-6DP2Z32Y","2021-05-01","538","merchant__electronics","538","2021-05-01 00:00:00"
"M-HLO0LZGZ","P-TQ0AMJ98","2021-05-01","730","merchant__electronics","730","2021-05-01 00:00:00"
"M-8ZEHRR2D","P-W06BX0KL","2021-05-01","826","merchant__electronics","826","2021-05-01 00:00:00"
"M-0ZS1XOOU","P-SL2IDYPH","2021-05-01","157","merchant__electronics","157","2021-05-01 00:00:00"
"M-Z4JUF9SF","P-NP05Z8SA","2021-05-01","122","merchant__electronics","122","2021-05-01 00:00:00"
"M-W0ODF73P","P-9X6YQX03","2021-05-01","535","merchant__electronics","535","2021-05-01 00:00:00"
"M-AH4YDV9E","P-JM835AZW","2021-05-01","505","merchant__electronics","505","2021-05-01 00:00:00"
"M-EJEHF14I","P-41ETL2V1","2021-05-01","159","merchant__electronics","159","2021-05-01 00:00:00"
"M-M5GILXA8","P-0MA4X8DV","2021-05-01","291","merchant__electronics","291","2021-05-01 00:00:00"
"M-9H9YS8FM","P-LKSUX91K","2021-06-01","6860","merchant__clothing","7148","2021-06-01 00:00:00"
"M-DLA48WLH","P-VZU3JM2N","2021-06-01","6292","merchant__clothing","6601","2021-06-01 00:00:00"
"M-DKCVPEV9","P-L8KNLADO","2021-06-01","5936","merchant__clothing","6178","2021-06-01 00:00:00"
"M-TI759GUH","P-BXK5WOE7","2021-06-01","6242","merchant__clothing","6525","2021-06-01 00:00:00"
"M-QLIS1HOP","P-16MSGAL9","2021-06-01","5234","merchant__clothing","5614","2021-06-01 00:00:00"
"M-78G5H2FV","P-1Z7GAHU7","2021-06-01","6474","merchant__clothing","6774","2021-06-01 00:00:00"
"M-DZ9TKMM7","P-IHM5M8K9","2021-06-01","5526","merchant__clothing","5838","2021-06-01 00:00:00"
"M-ENNPY2O9","P-Q6NVRELC","2021-06-01","5665","merchant__clothing","5991","2021-06-01 00:00:00"
"M-7LTWCV2S","P-S75GJ3KL","2021-06-01","5284","merchant__clothing","5613","2021-06-01 00:00:00"
"M-VW7TGFKI","P-AO7Z7DMV","2021-06-01","5572","merchant__clothing","5869","2021-06-01 00:00:00"
"M-18PRUD0G","P-C97GAQMK","2021-06-01","5615","merchant__clothing","5929","2021-06-01 00:00:00"
"M-OM2L10UJ","P-RRWSPQRD","2021-06-01","5085","merchant__clothing","5335","2021-06-01 00:00:00"
"M-DQJ9J2VU","P-52WXTFMY","2021-06-01","5344","merchant__clothing","5584","2021-06-01 00:00:00"
"M-H3CD1EVN","P-D87QBB31","2021-06-01","5938","merchant__clothing","6236","2021-06-01 00:00:00"
"M-O7D6JOI3","P-3X2VCC5G","2021-06-01","5708","merchant__clothing","5958","2021-06-01 00:00:00"
"M-BHABTDG6","P-L8ZVNLKT","2021-06-01","5688","merchant__clothing","6043","2021-06-01 00:00:00"
"M-KD0Q8W70","P-R89Y8XFT","2021-06-01","5671","merchant__clothing","5985","2021-06-01 00:00:00"
"M-Z9LJX1B5","P-8EHVZTL2","2021-06-01","5486","merchant__clothing","5843","2021-06-01 00:00:00"
"M-UVZXYQG1","P-520166CI","2021-06-01","5595","merchant__clothing","5839","2021-06-01 00:00:00"
"M-TA0BDQYW","P-4KFURA5O","2021-06-01","5603","merchant__clothing","5894","2021-06-01 00:00:00"
"M-TT13TJY6","P-FS2JKUS1","2021-06-01","6205","merchant__clothing","6484","2021-06-01 00:00:00"
"M-6CQTYXY3","P-V3XQCV5Y","2021-06-01","5987","merchant__clothing","6277","2021-06-01 00:00:00"
"M-TXZZHJJE","P-HU6VL7IX","2021-06-01","5477","merchant__clothing","5830","2021-06-01 00:00:00"
"M-5EQTR8C4","P-TSM68ODQ","2021-06-01","5409","merchant__clothing","5785","2021-06-01 00:00:00"
"M-UF18HXQP","P-A540EYK0","2021-06-01","5651","merchant__clothing","5937","2021-06-01 00:00:00"
"M-1KSMDRDH","P-0JU0H6TL","2021-06-01","4864","merchant__clothing","5118","2021-06-01 00:00:00"
"M-GN64SC0B","P-AX5LSY84","2021-06-01","5298","merchant__clothing","5514","2021-06-01 00:00:00"
"M-7INM5VBR","P-AQEF4DX3","2021-06-01","6088","merchant__clothing","6395","2021-06-01 00:00:00"
"M-EKD8QGOP","P-DVL1V8YD","2021-06-01","5506","merchant__clothing","5834","2021-06-01 00:00:00"
"M-APHJ4S24","P-J4Z0FK17","2021-06-01","4791","merchant__clothing","5130","2021-06-01 00:00:00"
"M-9FE0YYMH","P-H6513GGQ","2021-06-01","5816","merchant__clothing","6091","2021-06-01 00:00:00"
"M-PMY69VI6","P-6OF6XD3M","2021-06-01","5316","merchant__clothing","5647","2021-06-01 00:00:00"
"M-KT4W961S","P-DM2PSGFU","2021-06-01","5391","merchant__clothing","5596","2021-06-01 00:00:00"
"M-6SWNGHI3","P-P0X021UK","2021-06-01","5701","merchant__clothing","6010","2021-06-01 00:00:00"
"M-URLDAMGH","P-JMHL13TA","2021-06-01","5329","merchant__clothing","5609","2021-06-01 00:00:00"
"M-6BH7BPJF","P-GU9P0R6O","2021-06-01","5873","merchant__clothing","6186","2021-06-01 00:00:00"
"M-U11I55PJ","P-NUD67MF8","2021-06-01","6033","merchant__clothing","6341","2021-06-01 00:00:00"
"M-EE91VHYU","P-GREDDEZA","2021-06-01","5565","merchant__clothing","5836","2021-06-01 00:00:00"
"M-C0BREFSF","P-W60OLPYE","2021-06-01","5805","merchant__clothing","6051","2021-06-01 00:00:00"
"M-NVD7SESU","P-Q73TPLBG","2021-06-01","5789","merchant__clothing","6036","2021-06-01 00:00:00"
"M-9KIT1FE4","P-XW1TF7F5","2021-06-01","5273","merchant__clothing","5477","2021-06-01 00:00:00"
"M-LFPE831M","P-0C7I4L4O","2021-06-01","5675","merchant__clothing","5941","2021-06-01 00:00:00"
"M-W2W7LPCO","P-J8X3OQZ7","2021-06-01","5764","merchant__clothing","5987","2021-06-01 00:00:00"
"M-8N6PVN05","P-ZJ9HTEI0","2021-06-01","5585","merchant__clothing","5821","2021-06-01 00:00:00"
"M-24IQYB6P","P-ZSCT90XM","2021-06-01","6172","merchant__clothing","6413","2021-06-01 00:00:00"
"M-SXG6ZDCL","P-MJKIPQ1Q","2021-06-01","5524","merchant__clothing","5857","2021-06-01 00:00:00"
"M-1GQJ4DD1","P-SXP5THXD","2021-06-01","5500","merchant__clothing","5863","2021-06-01 00:00:00"
"M-XBAT5CKR","P-R7XBC2TU","2021-06-01","5732","merchant__clothing","5969","2021-06-01 00:00:00"
"M-YVYQIXP0","P-07F99WR5","2021-06-01","5331","merchant__clothing","5644","2021-06-01 00:00:00"
"M-AZ1UPGUQ","P-HCO2GUXU","2021-06-01","5342","merchant__clothing","5637","2021-06-01 00:00:00"
"M-GL77TC0W","P-0IL7E1R5","2021-06-01","5890","merchant__clothing","6214","2021-06-01 00:00:00"
"M-XQ307662","P-WU1LS030","2021-06-01","5940","merchant__clothing","6254","2021-06-01 00:00:00"
"M-A0RSR6KK","P-V3EFS3D1","2021-06-01","346","merchant__clothing","346","2021-06-01 00:00:00"
"M-FVZOT2QC","P-5VNM53I9","2021-06-01","878","merchant__clothing","878","2021-06-01 00:00:00"
"M-VO3ETX19","P-W5O85VPN","2021-06-01","1","merchant__clothing","1","2021-06-01 00:00:00"
"M-YHSARN8J","P-XHPBD4CK","2021-06-01","849","merchant__clothing","849","2021-06-01 00:00:00"
"M-TXVTECCS","P-QEY03FHY","2021-06-01","688","merchant__clothing","688","2021-06-01 00:00:00"
"M-G9K0QRHH","P-Q0OVMZV8","2021-06-01","57","merchant__clothing","57","2021-06-01 00:00:00"
"M-CHY4NJ32","P-O60PMILU","2021-06-01","967","merchant__clothing","967","2021-06-01 00:00:00"
"M-6APPBSZ7","P-5L5HJX0L","2021-06-01","291","merchant__clothing","291","2021-06-01 00:00:00"
"M-T7696RBS","P-GA7CDM5T","2021-06-01","148","merchant__clothing","148","2021-06-01 00:00:00"
"M-GWEQOJL5","P-H03ZIEDP","2021-06-01","222","merchant__clothing","222","2021-06-01 00:00:00"
"M-69RMFKNP","P-V0XM837H","2021-06-01","652","merchant__clothing","652","2021-06-01 00:00:00"
"M-CYGYQBC1","P-6VM8XGZH","2021-06-01","83","merchant__clothing","83","2021-06-01 00:00:00"
"M-2INPG5VW","P-9PU37GK9","2021-06-01","292","merchant__clothing","292","2021-06-01 00:00:00"
"M-QK3W40ZJ","P-25LSQDEP","2021-06-01","159","merchant__clothing","159","2021-06-01 00:00:00"
"M-SRPPHMQX","P-GCH2U2QM","2021-06-01","556","merchant__clothing","556","2021-06-01 00:00:00"
"M-B19GKPSG","P-104LJKWF","2021-06-01","237","merchant__clothing","237","2021-06-01 00:00:00"
"M-HNNRG0I1","P-2C1WMOCX","2021-06-01","294","merchant__clothing","294","2021-06-01 00:00:00"
"M-NALJMYRD","P-6SAL81ZT","2021-06-01","319","merchant__clothing","319","2021-06-01 00:00:00"
"M-AQMTKY8A","P-TCTYH9UR","2021-06-01","122","merchant__clothing","122","2021-06-01 00:00:00"
"M-CSPXASY4","P-G32NNW3P","2021-06-01","968","merchant__clothing","968","2021-06-01 00:00:00"
"M-WB90T3JV","P-XNWKAXO8","2021-06-01","793","merchant__clothing","793","2021-06-01 00:00:00"
"M-8Q5BN3AB","P-FJ30S05N","2021-06-01","592","merchant__clothing","592","2021-06-01 00:00:00"
"M-XU2YC8D5","P-Q3BI8FC3","2021-06-01","633","merchant__clothing","633","2021-06-01 00:00:00"
"M-6MAQG5LB","P-YH31J011","2021-06-01","571","merchant__clothing","571","2021-06-01 00:00:00"
"M-F6Q38TV2","P-HCBDUL15","2021-06-01","754","merchant__clothing","754","2021-06-01 00:00:00"
"M-D4E4P8GB","P-AGV3PAZP","2021-06-01","394","merchant__clothing","394","2021-06-01 00:00:00"
"M-SR2H3GKS","P-8DSNSI5H","2021-06-01","137","merchant__clothing","137","2021-06-01 00:00:00"
"M-Q326K37X","P-981XE39U","2021-06-01","224","merchant__clothing","224","2021-06-01 00:00:00"
"M-J0JHNOUS","P-ARPJM3PB","2021-06-01","20","merchant__clothing","20","2021-06-01 00:00:00"
"M-525UUIZP","P-FP2FISPN","2021-06-01","408","merchant__clothing","408","2021-06-01 00:00:00"
"M-9JAMG4PE","P-6DP2Z32Y","2021-06-01","431","merchant__clothing","431","2021-06-01 00:00:00"
"M-9S5N482W","P-TQ0AMJ98","2021-06-01","144","merchant__clothing","144","2021-06-01 00:00:00"
"M-2CGE1QQ5","P-W06BX0KL","2021-06-01","722","merchant__clothing","722","2021-06-01 00:00:00"
"M-MOMXDN1H","P-SL2IDYPH","2021-06-01","73","merchant__clothing","73","2021-06-01 00:00:00"
"M-451OAAQE","P-NP05Z8SA","2021-06-01","5816","merchant__clothing","6128","2021-06-01 00:00:00"
"M-RBZKBVDY","P-9X6YQX03","2021-06-01","5942","merchant__clothing","6217","2021-06-01 00:00:00"
"M-4SGY03VO","P-JM835AZW","2021-06-01","6179","merchant__clothing","6460","2021-06-01 00:00:00"
"M-8ZR8PJU8","P-41ETL2V1","2021-06-01","5919","merchant__clothing","6196","2021-06-01 00:00:00"
"M-1W5FC31F","P-0MA4X8DV","2021-06-01","6099","merchant__clothing","6336","2021-06-01 00:00:00"
"M-PL2W493C","P-LKSUX91K","2021-06-01","486","merchant__bigboxretailer","486","2021-06-01 00:00:00"
"M-3AXVOD9E","P-VZU3JM2N","2021-06-01","870","merchant__bigboxretailer","870","2021-06-01 00:00:00"
"M-JRZ4R852","P-L8KNLADO","2021-06-01","404","merchant__bigboxretailer","404","2021-06-01 00:00:00"
"M-P8BEIBSI","P-BXK5WOE7","2021-06-01","930","merchant__bigboxretailer","930","2021-06-01 00:00:00"
"M-57WY8KJL","P-16MSGAL9","2021-06-01","759","merchant__bigboxretailer","759","2021-06-01 00:00:00"
"M-CUWGBSUI","P-1Z7GAHU7","2021-06-01","952","merchant__bigboxretailer","952","2021-06-01 00:00:00"
"M-EIYFCY6B","P-IHM5M8K9","2021-06-01","410","merchant__bigboxretailer","410","2021-06-01 00:00:00"
"M-8K914Y9I","P-Q6NVRELC","2021-06-01","645","merchant__bigboxretailer","645","2021-06-01 00:00:00"
"M-NXJFVCZ2","P-S75GJ3KL","2021-06-01","411","merchant__bigboxretailer","411","2021-06-01 00:00:00"
"M-Z4J05NGT","P-AO7Z7DMV","2021-06-01","967","merchant__bigboxretailer","967","2021-06-01 00:00:00"
"M-4KAKDKB8","P-C97GAQMK","2021-06-01","872","merchant__bigboxretailer","872","2021-06-01 00:00:00"
"M-VBHKFYHE","P-RRWSPQRD","2021-06-01","918","merchant__bigboxretailer","918","2021-06-01 00:00:00"
"M-10KIVPFH","P-52WXTFMY","2021-06-01","813","merchant__bigboxretailer","813","2021-06-01 00:00:00"
"M-2DPYJSWC","P-D87QBB31","2021-06-01","437","merchant__bigboxretailer","437","2021-06-01 00:00:00"
"M-GTTAHJM3","P-3X2VCC5G","2021-06-01","413","merchant__bigboxretailer","413","2021-06-01 00:00:00"
"M-LAX3C117","P-L8ZVNLKT","2021-06-01","465","merchant__bigboxretailer","465","2021-06-01 00:00:00"
"M-9PC1ODZS","P-R89Y8XFT","2021-06-01","65","merchant__bigboxretailer","65","2021-06-01 00:00:00"
"M-U0P487KK","P-8EHVZTL2","2021-06-01","811","merchant__bigboxretailer","811","2021-06-01 00:00:00"
"M-TR6EB4ET","P-520166CI","2021-06-01","902","merchant__bigboxretailer","902","2021-06-01 00:00:00"
"M-O11STEHJ","P-4KFURA5O","2021-06-01","905","merchant__bigboxretailer","905","2021-06-01 00:00:00"
"M-KNF6RDDU","P-FS2JKUS1","2021-06-01","390","merchant__bigboxretailer","390","2021-06-01 00:00:00"
"M-ZYNUK1VK","P-V3XQCV5Y","2021-06-01","842","merchant__bigboxretailer","842","2021-06-01 00:00:00"
"M-17905UVR","P-HU6VL7IX","2021-06-01","567","merchant__bigboxretailer","567","2021-06-01 00:00:00"
"M-TQSL1LV4","P-TSM68ODQ","2021-06-01","582","merchant__bigboxretailer","582","2021-06-01 00:00:00"
"M-T9MLETG8","P-A540EYK0","2021-06-01","745","merchant__bigboxretailer","745","2021-06-01 00:00:00"
"M-O7BCLKSW","P-0JU0H6TL","2021-06-01","545","merchant__bigboxretailer","545","2021-06-01 00:00:00"
"M-V4G8TV3N","P-AX5LSY84","2021-06-01","602","merchant__bigboxretailer","602","2021-06-01 00:00:00"
"M-P5J20K8K","P-AQEF4DX3","2021-06-01","6","merchant__bigboxretailer","6","2021-06-01 00:00:00"
"M-ZS27WG2J","P-DVL1V8YD","2021-06-01","190","merchant__bigboxretailer","190","2021-06-01 00:00:00"
"M-8O08BSK2","P-J4Z0FK17","2021-06-01","397","merchant__bigboxretailer","397","2021-06-01 00:00:00"
"M-U2WD6MUZ","P-H6513GGQ","2021-06-01","338","merchant__bigboxretailer","338","2021-06-01 00:00:00"
"M-NU0PQII7","P-6OF6XD3M","2021-06-01","193","merchant__bigboxretailer","193","2021-06-01 00:00:00"
"M-90F5A8Y6","P-DM2PSGFU","2021-06-01","313","merchant__bigboxretailer","313","2021-06-01 00:00:00"
"M-U9YSHCBL","P-P0X021UK","2021-06-01","125","merchant__bigboxretailer","125","2021-06-01 00:00:00"
"M-EPFWNTLV","P-JMHL13TA","2021-06-01","958","merchant__bigboxretailer","958","2021-06-01 00:00:00"
"M-JZ9U13PX","P-GU9P0R6O","2021-06-01","215","merchant__bigboxretailer","215","2021-06-01 00:00:00"
"M-1XZB246B","P-NUD67MF8","2021-06-01","672","merchant__bigboxretailer","672","2021-06-01 00:00:00"
"M-CBPXEYEM","P-GREDDEZA","2021-06-01","883","merchant__bigboxretailer","883","2021-06-01 00:00:00"
"M-RJ07OYEL","P-W60OLPYE","2021-06-01","771","merchant__bigboxretailer","771","2021-06-01 00:00:00"
"M-NWN0QEJL","P-Q73TPLBG","2021-06-01","182","merchant__bigboxretailer","182","2021-06-01 00:00:00"
"M-9CYU1PYF","P-XW1TF7F5","2021-06-01","435","merchant__bigboxretailer","435","2021-06-01 00:00:00"
"M-S6P1AXT1","P-0C7I4L4O","2021-06-01","540","merchant__bigboxretailer","540","2021-06-01 00:00:00"
"M-VR8QR0OT","P-J8X3OQZ7","2021-06-01","651","merchant__bigboxretailer","651","2021-06-01 00:00:00"
"M-CAAO09G9","P-ZJ9HTEI0","2021-06-01","639","merchant__bigboxretailer","639","2021-06-01 00:00:00"
"M-XTCG710X","P-ZSCT90XM","2021-06-01","952","merchant__bigboxretailer","952","2021-06-01 00:00:00"
"M-18ALVTCN","P-MJKIPQ1Q","2021-06-01","796","merchant__bigboxretailer","796","2021-06-01 00:00:00"
"M-18T1JG91","P-SXP5THXD","2021-06-01","781","merchant__bigboxretailer","781","2021-06-01 00:00:00"
"M-3WBR4364","P-R7XBC2TU","2021-06-01","389","merchant__bigboxretailer","389","2021-06-01 00:00:00"
"M-TQXHKANI","P-07F99WR5","2021-06-01","185","merchant__bigboxretailer","185","2021-06-01 00:00:00"
"M-2AZ6Y2RC","P-HCO2GUXU","2021-06-01","543","merchant__bigboxretailer","543","2021-06-01 00:00:00"
"M-WBXZBTVW","P-0IL7E1R5","2021-06-01","407","merchant__bigboxretailer","407","2021-06-01 00:00:00"
"M-YSZQKBME","P-WU1LS030","2021-06-01","925","merchant__bigboxretailer","925","2021-06-01 00:00:00"
"M-C43Q6J5S","P-V3EFS3D1","2021-06-01","11746","merchant__bigboxretailer","12196","2021-06-01 00:00:00"
"M-55DRZERW","P-5VNM53I9","2021-06-01","11001","merchant__bigboxretailer","11418","2021-06-01 00:00:00"
"M-WU3XFWFN","P-W5O85VPN","2021-06-01","10824","merchant__bigboxretailer","11305","2021-06-01 00:00:00"
"M-GQ6QKL9I","P-XHPBD4CK","2021-06-01","11744","merchant__bigboxretailer","12175","2021-06-01 00:00:00"
"M-2USFH076","P-QEY03FHY","2021-06-01","12679","merchant__bigboxretailer","13247","2021-06-01 00:00:00"
"M-6I3ZML9F","P-Q0OVMZV8","2021-06-01","11813","merchant__bigboxretailer","12375","2021-06-01 00:00:00"
"M-QQ1P19MR","P-O60PMILU","2021-06-01","11385","merchant__bigboxretailer","11884","2021-06-01 00:00:00"
"M-4CCSHK6P","P-5L5HJX0L","2021-06-01","11198","merchant__bigboxretailer","11767","2021-06-01 00:00:00"
"M-IS7J51UF","P-GA7CDM5T","2021-06-01","11916","merchant__bigboxretailer","12371","2021-06-01 00:00:00"
"M-L288R6PT","P-H03ZIEDP","2021-06-01","10976","merchant__bigboxretailer","11455","2021-06-01 00:00:00"
"M-MCA90OPI","P-V0XM837H","2021-06-01","11361","merchant__bigboxretailer","11869","2021-06-01 00:00:00"
"M-WPT1SWIE","P-6VM8XGZH","2021-06-01","10979","merchant__bigboxretailer","11452","2021-06-01 00:00:00"
"M-PTUEQ51F","P-9PU37GK9","2021-06-01","11111","merchant__bigboxretailer","11492","2021-06-01 00:00:00"
"M-4REO4G6S","P-25LSQDEP","2021-06-01","11480","merchant__bigboxretailer","12042","2021-06-01 00:00:00"
"M-0I6W0VGJ","P-GCH2U2QM","2021-06-01","11389","merchant__bigboxretailer","11892","2021-06-01 00:00:00"
"M-F1RE6CK5","P-104LJKWF","2021-06-01","11574","merchant__bigboxretailer","11998","2021-06-01 00:00:00"
"M-6K9AX6OS","P-2C1WMOCX","2021-06-01","11876","merchant__bigboxretailer","12372","2021-06-01 00:00:00"
"M-HN3UJ61H","P-6SAL81ZT","2021-06-01","10776","merchant__bigboxretailer","11357","2021-06-01 00:00:00"
"M-NCQ0H35M","P-TCTYH9UR","2021-06-01","12001","merchant__bigboxretailer","12473","2021-06-01 00:00:00"
"M-NKWBNOPW","P-G32NNW3P","2021-06-01","12047","merchant__bigboxretailer","12514","2021-06-01 00:00:00"
"M-R4WABBYJ","P-XNWKAXO8","2021-06-01","11189","merchant__bigboxretailer","11738","2021-06-01 00:00:00"
"M-5UYD4CL6","P-FJ30S05N","2021-06-01","11428","merchant__bigboxretailer","11950","2021-06-01 00:00:00"
"M-EK9L8MIU","P-Q3BI8FC3","2021-06-01","12059","merchant__bigboxretailer","12469","2021-06-01 00:00:00"
"M-QD6MM5HX","P-YH31J011","2021-06-01","10859","merchant__bigboxretailer","11328","2021-06-01 00:00:00"
"M-VA5IZ0GU","P-HCBDUL15","2021-06-01","11054","merchant__bigboxretailer","11558","2021-06-01 00:00:00"
"M-3QZ6AOMN","P-AGV3PAZP","2021-06-01","10915","merchant__bigboxretailer","11493","2021-06-01 00:00:00"
"M-46AQH4FA","P-8DSNSI5H","2021-06-01","11472","merchant__bigboxretailer","12047","2021-06-01 00:00:00"
"M-161CDYNO","P-981XE39U","2021-06-01","11688","merchant__bigboxretailer","12312","2021-06-01 00:00:00"
"M-XZZSZ1QC","P-ARPJM3PB","2021-06-01","11598","merchant__bigboxretailer","12096","2021-06-01 00:00:00"
"M-NT4606EX","P-FP2FISPN","2021-06-01","12016","merchant__bigboxretailer","12427","2021-06-01 00:00:00"
"M-NWHHULJ5","P-6DP2Z32Y","2021-06-01","11889","merchant__bigboxretailer","12361","2021-06-01 00:00:00"
"M-9FQYQXSG","P-TQ0AMJ98","2021-06-01","11008","merchant__bigboxretailer","11478","2021-06-01 00:00:00"
"M-0NZ4QPWP","P-W06BX0KL","2021-06-01","11269","merchant__bigboxretailer","11810","2021-06-01 00:00:00"
"M-7P7V03S9","P-SL2IDYPH","2021-06-01","12727","merchant__bigboxretailer","13267","2021-06-01 00:00:00"
