"MONTHLY_INVENTORY_ID","PRODUCT__PRODUCT_ID","INVENTORY_MONTH","MONTHLY_QUANTITY_EOM","WDF__CLIENT_ID","MONTHLY_QUANTITY_BOM","DATE"
"M-314A4N9I","P-6PWP9VP1","2021-03-01","162","merchant__bigboxretailer","162","2021-03-01 00:00:00"
"M-8OAX19XF","P-2NLD77B8","2021-03-01","27","merchant__bigboxretailer","27","2021-03-01 00:00:00"
"M-2DBNI16V","P-UML98LBP","2021-03-01","916","merchant__bigboxretailer","916","2021-03-01 00:00:00"
"M-W03XARFZ","P-KPAYZLD4","2021-03-01","887","merchant__bigboxretailer","887","2021-03-01 00:00:00"
"M-0ZGP1MG9","P-BB7EU34R","2021-03-01","502","merchant__bigboxretailer","502","2021-03-01 00:00:00"
"M-6RPZNADK","P-CRBIVFTK","2021-03-01","860","merchant__bigboxretailer","860","2021-03-01 00:00:00"
"M-XTL0LF3B","P-5NNSHX4V","2021-03-01","512","merchant__bigboxretailer","512","2021-03-01 00:00:00"
"M-CMGDY2HW","P-03CK6HUD","2021-03-01","404","merchant__bigboxretailer","404","2021-03-01 00:00:00"
"M-J1UFZQZ4","P-ZS0EW3TF","2021-03-01","876","merchant__bigboxretailer","876","2021-03-01 00:00:00"
"M-3XDMCV7M","P-L70T91AX","2021-03-01","281","merchant__bigboxretailer","281","2021-03-01 00:00:00"
"M-3PBKDOGR","P-HT2MT4I0","2021-03-01","848","merchant__bigboxretailer","848","2021-03-01 00:00:00"
"M-WGIY7SN4","P-C2R4BL17","2021-03-01","494","merchant__bigboxretailer","494","2021-03-01 00:00:00"
"M-QB0Y89K6","P-EAQPL26T","2021-03-01","86","merchant__bigboxretailer","86","2021-03-01 00:00:00"
"M-DNAJTDLO","P-VETX6GL5","2021-03-01","413","merchant__bigboxretailer","413","2021-03-01 00:00:00"
"M-EHC6ULS2","P-4ARKUBKJ","2021-03-01","429","merchant__bigboxretailer","429","2021-03-01 00:00:00"
"M-I5VL1YCD","P-HC6MXSUJ","2021-03-01","741","merchant__bigboxretailer","741","2021-03-01 00:00:00"
"M-TLWRRJIB","P-PSRMOS9J","2021-03-01","920","merchant__bigboxretailer","920","2021-03-01 00:00:00"
"M-GINU3HZ0","P-J7Z2EX8J","2021-03-01","10356","merchant__bigboxretailer","10897","2021-03-01 00:00:00"
"M-O83OPDMR","P-1EQN9HY7","2021-03-01","11081","merchant__bigboxretailer","11568","2021-03-01 00:00:00"
"M-O26QV6R7","P-LDPRP77V","2021-03-01","10145","merchant__bigboxretailer","10621","2021-03-01 00:00:00"
"M-07PB697W","P-YRENW3K6","2021-03-01","10419","merchant__bigboxretailer","11011","2021-03-01 00:00:00"
"M-R8XOK3QG","P-1BDW9KUY","2021-03-01","10140","merchant__bigboxretailer","10603","2021-03-01 00:00:00"
"M-4TIQ3FRI","P-7VP9BGIN","2021-03-01","10620","merchant__bigboxretailer","11182","2021-03-01 00:00:00"
"M-M0NCM5RO","P-Q61CBJBH","2021-03-01","10087","merchant__bigboxretailer","10674","2021-03-01 00:00:00"
"M-S3S7ASOY","P-FSO5WD5T","2021-03-01","10345","merchant__bigboxretailer","10962","2021-03-01 00:00:00"
"M-WDBU39C2","P-K0PCR4CC","2021-03-01","10223","merchant__bigboxretailer","10707","2021-03-01 00:00:00"
"M-2JLDWTCB","P-GK1K2NK8","2021-03-01","10035","merchant__bigboxretailer","10604","2021-03-01 00:00:00"
"M-J65AIRNT","P-CA6LA28M","2021-03-01","11167","merchant__bigboxretailer","11684","2021-03-01 00:00:00"
"M-4XCVE9A7","P-FRJGV0EQ","2021-03-01","10223","merchant__bigboxretailer","10815","2021-03-01 00:00:00"
"M-HD441249","P-NLQEVLSE","2021-03-01","10539","merchant__bigboxretailer","11032","2021-03-01 00:00:00"
"M-KXB1E572","P-8PDNMXU5","2021-03-01","10454","merchant__bigboxretailer","10971","2021-03-01 00:00:00"
"M-XTJ2AHJP","P-9IQDJPW2","2021-03-01","10857","merchant__bigboxretailer","11384","2021-03-01 00:00:00"
"M-ZQQ4MWZM","P-6Q263243","2021-03-01","10235","merchant__bigboxretailer","10799","2021-03-01 00:00:00"
"M-2697QYFV","P-YSRD3RFN","2021-03-01","10497","merchant__bigboxretailer","11032","2021-03-01 00:00:00"
"M-7G9KCDVW","P-VN0TD1IK","2021-03-01","10196","merchant__bigboxretailer","10753","2021-03-01 00:00:00"
"M-X3FBWZNP","P-T3C56OVK","2021-03-01","9928","merchant__bigboxretailer","10484","2021-03-01 00:00:00"
"M-D4LZ8MFN","P-OEJYHGYE","2021-03-01","10998","merchant__bigboxretailer","11548","2021-03-01 00:00:00"
"M-HFD0P2K6","P-SOR5SMIS","2021-03-01","10213","merchant__bigboxretailer","10700","2021-03-01 00:00:00"
"M-78FX7RUV","P-AD7PM1Y1","2021-03-01","9994","merchant__bigboxretailer","10606","2021-03-01 00:00:00"
"M-3HL6EOOL","P-LG6HVU8X","2021-03-01","10094","merchant__bigboxretailer","10635","2021-03-01 00:00:00"
"M-OJF3YR6I","P-OS1QPR12","2021-03-01","9953","merchant__bigboxretailer","10461","2021-03-01 00:00:00"
"M-XSBEJLSB","P-FNTXVRTO","2021-03-01","10592","merchant__bigboxretailer","11104","2021-03-01 00:00:00"
"M-I237WMCK","P-OM82D4RX","2021-03-01","10661","merchant__bigboxretailer","11132","2021-03-01 00:00:00"
"M-443GNDGJ","P-64YLUWJT","2021-03-01","10002","merchant__bigboxretailer","10456","2021-03-01 00:00:00"
"M-K9F6G6XQ","P-URIUFMSU","2021-03-01","11388","merchant__bigboxretailer","11972","2021-03-01 00:00:00"
"M-OMG6JR2V","P-YDRPAZD1","2021-03-01","11134","merchant__bigboxretailer","11623","2021-03-01 00:00:00"
"M-8F48KPJ2","P-0DDRFK8E","2021-03-01","10148","merchant__bigboxretailer","10834","2021-03-01 00:00:00"
"M-NI7IZ0P8","P-KQHDH5TV","2021-03-01","10149","merchant__bigboxretailer","10695","2021-03-01 00:00:00"
"M-9WR4002S","P-4T8TMC57","2021-03-01","11298","merchant__bigboxretailer","11871","2021-03-01 00:00:00"
"M-JYMNUPTX","P-FNZ1A25H","2021-03-01","10683","merchant__bigboxretailer","11226","2021-03-01 00:00:00"
"M-A2OL5A2D","P-ZQLDXO7M","2021-03-01","10065","merchant__bigboxretailer","10591","2021-03-01 00:00:00"
"M-4J3QE2M1","P-Q1SE0JTB","2021-03-01","10635","merchant__bigboxretailer","11141","2021-03-01 00:00:00"
"M-5LSX8J5H","P-SUZ35X7W","2021-03-01","10374","merchant__bigboxretailer","10845","2021-03-01 00:00:00"
"M-RV8ASO0O","P-9LJ8LJXI","2021-03-01","10273","merchant__bigboxretailer","10772","2021-03-01 00:00:00"
"M-ZAVCLBEN","P-R08BRST5","2021-03-01","10544","merchant__bigboxretailer","11126","2021-03-01 00:00:00"
"M-C0E81I18","P-G1IT20AC","2021-03-01","9901","merchant__bigboxretailer","10461","2021-03-01 00:00:00"
"M-JJBSPBGX","P-B1M0SSDH","2021-03-01","17765","merchant__electronics","18599","2021-03-01 00:00:00"
"M-AOOYNOK6","P-O8QG4R0Q","2021-03-01","17415","merchant__electronics","18225","2021-03-01 00:00:00"
"M-6M9DMOAZ","P-K3MNXYJP","2021-03-01","17704","merchant__electronics","18377","2021-03-01 00:00:00"
"M-YW9NC8Y3","P-YC1MRRBK","2021-03-01","18351","merchant__electronics","19095","2021-03-01 00:00:00"
"M-O04NWCN3","P-O18FAMWA","2021-03-01","17605","merchant__electronics","18330","2021-03-01 00:00:00"
"M-PBDETQUP","P-Q1X1RP1Z","2021-03-01","18079","merchant__electronics","18808","2021-03-01 00:00:00"
"M-MA68X1NT","P-74XREH0Z","2021-03-01","18701","merchant__electronics","19499","2021-03-01 00:00:00"
"M-S0A6I1PW","P-G6WRY6RD","2021-03-01","17552","merchant__electronics","18324","2021-03-01 00:00:00"
"M-FG9B3EZY","P-ZGQE0EX9","2021-03-01","17853","merchant__electronics","18559","2021-03-01 00:00:00"
"M-2ZK1LC1M","P-4CTM9S8S","2021-03-01","18187","merchant__electronics","18936","2021-03-01 00:00:00"
"M-E6UDMO2X","P-77A4OOFC","2021-03-01","18510","merchant__electronics","19208","2021-03-01 00:00:00"
"M-MFECN18S","P-MC92KDOP","2021-03-01","18035","merchant__electronics","18844","2021-03-01 00:00:00"
"M-G40T4WTV","P-SIC3YOWO","2021-03-01","17997","merchant__electronics","18765","2021-03-01 00:00:00"
"M-UG4UF2FI","P-FUVYRAZC","2021-03-01","17768","merchant__electronics","18568","2021-03-01 00:00:00"
"M-63XRNK22","P-0ZZYT3W4","2021-03-01","18746","merchant__electronics","19495","2021-03-01 00:00:00"
"M-A14LGBNN","P-QUFTVSLH","2021-03-01","18687","merchant__electronics","19287","2021-03-01 00:00:00"
"M-8DHHD02V","P-KISHUEPI","2021-03-01","17853","merchant__electronics","18607","2021-03-01 00:00:00"
"M-MY6PULLC","P-TXJKCDC5","2021-03-01","17467","merchant__electronics","18135","2021-03-01 00:00:00"
"M-HTC9OXJU","P-47KA7KOD","2021-03-01","18137","merchant__electronics","18877","2021-03-01 00:00:00"
"M-BOGMA2YR","P-WN2X1CF5","2021-03-01","17784","merchant__electronics","18525","2021-03-01 00:00:00"
"M-AG1J7TB8","P-EUHY1EFW","2021-03-01","666","merchant__electronics","666","2021-03-01 00:00:00"
"M-OK63JWP3","P-F72LJL2C","2021-03-01","126","merchant__electronics","126","2021-03-01 00:00:00"
"M-WXL3D12E","P-8DHFY8A8","2021-03-01","708","merchant__electronics","708","2021-03-01 00:00:00"
"M-J9GORKK9","P-RPCRM8LD","2021-03-01","728","merchant__electronics","728","2021-03-01 00:00:00"
"M-6Y8GZTUF","P-GKOCRERP","2021-03-01","258","merchant__electronics","258","2021-03-01 00:00:00"
"M-EFEU49YH","P-MUOEMX4R","2021-03-01","43","merchant__electronics","43","2021-03-01 00:00:00"
"M-15HAWVPQ","P-5H882OOD","2021-03-01","432","merchant__electronics","432","2021-03-01 00:00:00"
"M-5L80ZYJZ","P-GSFQSSIZ","2021-03-01","77","merchant__electronics","77","2021-03-01 00:00:00"
"M-YWFP5V02","P-J35F6GFF","2021-03-01","718","merchant__electronics","718","2021-03-01 00:00:00"
"M-ED5MEFJV","P-CT5IQJWP","2021-03-01","484","merchant__electronics","484","2021-03-01 00:00:00"
"M-IG3AU8UU","P-QRAMU6SV","2021-03-01","274","merchant__electronics","274","2021-03-01 00:00:00"
"M-69OGXYH3","P-DZ4UHIKM","2021-03-01","676","merchant__electronics","676","2021-03-01 00:00:00"
"M-JGLKJ6PR","P-GXVAKC36","2021-03-01","420","merchant__electronics","420","2021-03-01 00:00:00"
"M-2DDW4PDN","P-K52WD4BA","2021-03-01","35","merchant__electronics","35","2021-03-01 00:00:00"
"M-T36SN24Q","P-WDXJRJLC","2021-03-01","251","merchant__electronics","251","2021-03-01 00:00:00"
"M-EZT46BVS","P-6PWP9VP1","2021-03-01","25","merchant__electronics","25","2021-03-01 00:00:00"
"M-N61U5WNK","P-2NLD77B8","2021-03-01","240","merchant__electronics","240","2021-03-01 00:00:00"
"M-G0RXNAO3","P-UML98LBP","2021-03-01","669","merchant__electronics","669","2021-03-01 00:00:00"
"M-ERFDWUK9","P-KPAYZLD4","2021-03-01","376","merchant__electronics","376","2021-03-01 00:00:00"
"M-CN6MSGE5","P-BB7EU34R","2021-03-01","401","merchant__electronics","401","2021-03-01 00:00:00"
"M-3AJXQ6JK","P-CRBIVFTK","2021-03-01","403","merchant__electronics","403","2021-03-01 00:00:00"
"M-TKSFLSGO","P-5NNSHX4V","2021-03-01","470","merchant__electronics","470","2021-03-01 00:00:00"
"M-PQD10043","P-03CK6HUD","2021-03-01","293","merchant__electronics","293","2021-03-01 00:00:00"
"M-D2QLQSXS","P-ZS0EW3TF","2021-03-01","605","merchant__electronics","605","2021-03-01 00:00:00"
"M-FZ94IWMR","P-L70T91AX","2021-03-01","607","merchant__electronics","607","2021-03-01 00:00:00"
"M-QEBA8Y9J","P-HT2MT4I0","2021-03-01","822","merchant__electronics","822","2021-03-01 00:00:00"
"M-F26PCYCK","P-C2R4BL17","2021-03-01","712","merchant__electronics","712","2021-03-01 00:00:00"
"M-L027FDY0","P-EAQPL26T","2021-03-01","13","merchant__electronics","13","2021-03-01 00:00:00"
"M-ICAY4DZW","P-VETX6GL5","2021-03-01","36","merchant__electronics","36","2021-03-01 00:00:00"
"M-YKI7JNQN","P-4ARKUBKJ","2021-03-01","262","merchant__electronics","262","2021-03-01 00:00:00"
"M-EQM1EKLL","P-HC6MXSUJ","2021-03-01","37","merchant__electronics","37","2021-03-01 00:00:00"
"M-A10CPVPI","P-PSRMOS9J","2021-03-01","347","merchant__electronics","347","2021-03-01 00:00:00"
"M-7ZBYHHW6","P-J7Z2EX8J","2021-03-01","18140","merchant__electronics","18904","2021-03-01 00:00:00"
"M-DVVT79LZ","P-1EQN9HY7","2021-03-01","18017","merchant__electronics","18820","2021-03-01 00:00:00"
"M-VWNKN505","P-LDPRP77V","2021-03-01","17956","merchant__electronics","18638","2021-03-01 00:00:00"
"M-JKESID4R","P-YRENW3K6","2021-03-01","17858","merchant__electronics","18532","2021-03-01 00:00:00"
"M-O9NOTFY6","P-1BDW9KUY","2021-03-01","18115","merchant__electronics","18914","2021-03-01 00:00:00"
"M-9K07OAMQ","P-7VP9BGIN","2021-03-01","18492","merchant__electronics","19257","2021-03-01 00:00:00"
"M-MN4GGXMB","P-Q61CBJBH","2021-03-01","17955","merchant__electronics","18735","2021-03-01 00:00:00"
"M-VZ5V7MWN","P-FSO5WD5T","2021-03-01","17740","merchant__electronics","18399","2021-03-01 00:00:00"
"M-U7OOG7RR","P-K0PCR4CC","2021-03-01","17480","merchant__electronics","18149","2021-03-01 00:00:00"
"M-F6FZET3I","P-GK1K2NK8","2021-03-01","567","merchant__electronics","567","2021-03-01 00:00:00"
"M-1WH0SXX0","P-CA6LA28M","2021-03-01","691","merchant__electronics","691","2021-03-01 00:00:00"
"M-0PGIO9V1","P-FRJGV0EQ","2021-03-01","115","merchant__electronics","115","2021-03-01 00:00:00"
"M-5NJVRBF5","P-NLQEVLSE","2021-03-01","607","merchant__electronics","607","2021-03-01 00:00:00"
"M-AWYC4HLC","P-8PDNMXU5","2021-03-01","714","merchant__electronics","714","2021-03-01 00:00:00"
"M-XXBA66YK","P-9IQDJPW2","2021-03-01","210","merchant__electronics","210","2021-03-01 00:00:00"
"M-U0L1WEM9","P-6Q263243","2021-03-01","522","merchant__electronics","522","2021-03-01 00:00:00"
"M-SHDR714Z","P-YSRD3RFN","2021-03-01","741","merchant__electronics","741","2021-03-01 00:00:00"
"M-LOT80MMK","P-VN0TD1IK","2021-03-01","497","merchant__electronics","497","2021-03-01 00:00:00"
"M-YBO3KS0D","P-T3C56OVK","2021-03-01","870","merchant__electronics","870","2021-03-01 00:00:00"
"M-J57YASJE","P-OEJYHGYE","2021-03-01","101","merchant__electronics","101","2021-03-01 00:00:00"
"M-DPLGT35N","P-SOR5SMIS","2021-03-01","10","merchant__electronics","10","2021-03-01 00:00:00"
"M-HOJMM8VV","P-AD7PM1Y1","2021-03-01","701","merchant__electronics","701","2021-03-01 00:00:00"
"M-ANJTIIKL","P-LG6HVU8X","2021-03-01","969","merchant__electronics","969","2021-03-01 00:00:00"
"M-Q1LPOAEU","P-OS1QPR12","2021-03-01","976","merchant__electronics","976","2021-03-01 00:00:00"
"M-5EGV0KLF","P-FNTXVRTO","2021-03-01","138","merchant__electronics","138","2021-03-01 00:00:00"
"M-AMZM2QO0","P-OM82D4RX","2021-03-01","58","merchant__electronics","58","2021-03-01 00:00:00"
"M-7AOGHMUV","P-64YLUWJT","2021-03-01","848","merchant__electronics","848","2021-03-01 00:00:00"
"M-BM0WI5XK","P-URIUFMSU","2021-03-01","635","merchant__electronics","635","2021-03-01 00:00:00"
"M-JBU6WA94","P-YDRPAZD1","2021-03-01","684","merchant__electronics","684","2021-03-01 00:00:00"
"M-8H4RYVGR","P-0DDRFK8E","2021-03-01","112","merchant__electronics","112","2021-03-01 00:00:00"
"M-4FR8XM1L","P-KQHDH5TV","2021-03-01","228","merchant__electronics","228","2021-03-01 00:00:00"
"M-VP4K5JW3","P-4T8TMC57","2021-03-01","354","merchant__electronics","354","2021-03-01 00:00:00"
"M-LYGQEXV6","P-FNZ1A25H","2021-03-01","172","merchant__electronics","172","2021-03-01 00:00:00"
"M-MPXMUL01","P-ZQLDXO7M","2021-03-01","241","merchant__electronics","241","2021-03-01 00:00:00"
"M-MOBCG307","P-Q1SE0JTB","2021-03-01","293","merchant__electronics","293","2021-03-01 00:00:00"
"M-VHGTO70G","P-SUZ35X7W","2021-03-01","37","merchant__electronics","37","2021-03-01 00:00:00"
"M-MI62TENG","P-9LJ8LJXI","2021-03-01","239","merchant__electronics","239","2021-03-01 00:00:00"
"M-TTKI6KW0","P-R08BRST5","2021-03-01","829","merchant__electronics","829","2021-03-01 00:00:00"
"M-TUI181CJ","P-G1IT20AC","2021-03-01","759","merchant__electronics","759","2021-03-01 00:00:00"
"M-6RW5UT4V","P-B1M0SSDH","2021-04-01","5238","merchant__clothing","5486","2021-04-01 00:00:00"
"M-NM6CS603","P-O8QG4R0Q","2021-04-01","4750","merchant__clothing","4975","2021-04-01 00:00:00"
"M-6O0RK8N5","P-K3MNXYJP","2021-04-01","4901","merchant__clothing","5086","2021-04-01 00:00:00"
"M-FY892Y4S","P-YC1MRRBK","2021-04-01","5380","merchant__clothing","5601","2021-04-01 00:00:00"
"M-1AEV2QP2","P-O18FAMWA","2021-04-01","4973","merchant__clothing","5196","2021-04-01 00:00:00"
"M-O1QG7R9S","P-Q1X1RP1Z","2021-04-01","4799","merchant__clothing","5069","2021-04-01 00:00:00"
"M-PTPYYRAU","P-74XREH0Z","2021-04-01","5366","merchant__clothing","5586","2021-04-01 00:00:00"
"M-0KVGO8K4","P-G6WRY6RD","2021-04-01","4969","merchant__clothing","5149","2021-04-01 00:00:00"
"M-D0O4X8PH","P-ZGQE0EX9","2021-04-01","4696","merchant__clothing","4935","2021-04-01 00:00:00"
"M-GOEQWD6F","P-4CTM9S8S","2021-04-01","5202","merchant__clothing","5491","2021-04-01 00:00:00"
"M-ZE8RK24S","P-77A4OOFC","2021-04-01","4693","merchant__clothing","4902","2021-04-01 00:00:00"
"M-IV8YIJ9Y","P-MC92KDOP","2021-04-01","5326","merchant__clothing","5594","2021-04-01 00:00:00"
"M-8TVYCFIU","P-SIC3YOWO","2021-04-01","5675","merchant__clothing","5855","2021-04-01 00:00:00"
"M-2UN9Q2OV","P-FUVYRAZC","2021-04-01","5511","merchant__clothing","5732","2021-04-01 00:00:00"
"M-J59T0LDH","P-0ZZYT3W4","2021-04-01","5073","merchant__clothing","5304","2021-04-01 00:00:00"
"M-LVGZ3VCM","P-QUFTVSLH","2021-04-01","4610","merchant__clothing","4851","2021-04-01 00:00:00"
"M-42RQ2YG1","P-KISHUEPI","2021-04-01","4880","merchant__clothing","5107","2021-04-01 00:00:00"
"M-54CJ77AI","P-TXJKCDC5","2021-04-01","4559","merchant__clothing","4796","2021-04-01 00:00:00"
"M-AZZQPRD1","P-47KA7KOD","2021-04-01","4916","merchant__clothing","5103","2021-04-01 00:00:00"
"M-6OEN5W80","P-WN2X1CF5","2021-04-01","5080","merchant__clothing","5343","2021-04-01 00:00:00"
"M-PCSHTM8O","P-EUHY1EFW","2021-04-01","4990","merchant__clothing","5191","2021-04-01 00:00:00"
"M-SE8MXKQM","P-F72LJL2C","2021-04-01","5339","merchant__clothing","5569","2021-04-01 00:00:00"
"M-4FKM9SZK","P-8DHFY8A8","2021-04-01","4672","merchant__clothing","4871","2021-04-01 00:00:00"
"M-CIEJOITV","P-RPCRM8LD","2021-04-01","4860","merchant__clothing","5079","2021-04-01 00:00:00"
"M-WEARY3VC","P-GKOCRERP","2021-04-01","5219","merchant__clothing","5474","2021-04-01 00:00:00"
"M-T4R0A233","P-MUOEMX4R","2021-04-01","5712","merchant__clothing","5939","2021-04-01 00:00:00"
"M-F29AJBI5","P-5H882OOD","2021-04-01","4802","merchant__clothing","5012","2021-04-01 00:00:00"
"M-KHTCTU8P","P-GSFQSSIZ","2021-04-01","4921","merchant__clothing","5132","2021-04-01 00:00:00"
"M-KGJ6KK83","P-J35F6GFF","2021-04-01","5372","merchant__clothing","5639","2021-04-01 00:00:00"
"M-KV7IK8X1","P-CT5IQJWP","2021-04-01","5040","merchant__clothing","5235","2021-04-01 00:00:00"
"M-17LU7ZIN","P-QRAMU6SV","2021-04-01","5132","merchant__clothing","5396","2021-04-01 00:00:00"
"M-5PKI84HP","P-DZ4UHIKM","2021-04-01","4910","merchant__clothing","5142","2021-04-01 00:00:00"
"M-VTRYIP1B","P-GXVAKC36","2021-04-01","5780","merchant__clothing","6039","2021-04-01 00:00:00"
"M-G42HT9RC","P-K52WD4BA","2021-04-01","5662","merchant__clothing","5887","2021-04-01 00:00:00"
"M-5LUILS3L","P-WDXJRJLC","2021-04-01","5211","merchant__clothing","5445","2021-04-01 00:00:00"
"M-EI9EFL5D","P-6PWP9VP1","2021-04-01","5022","merchant__clothing","5200","2021-04-01 00:00:00"
"M-ALOGIT4I","P-2NLD77B8","2021-04-01","4941","merchant__clothing","5154","2021-04-01 00:00:00"
"M-PFQNW9UL","P-UML98LBP","2021-04-01","4759","merchant__clothing","4968","2021-04-01 00:00:00"
"M-K44PONHO","P-KPAYZLD4","2021-04-01","4488","merchant__clothing","4679","2021-04-01 00:00:00"
"M-R5YZ0Q6M","P-BB7EU34R","2021-04-01","4502","merchant__clothing","4696","2021-04-01 00:00:00"
"M-P5D90MFP","P-CRBIVFTK","2021-04-01","4727","merchant__clothing","4953","2021-04-01 00:00:00"
"M-ZGUZ8WRB","P-5NNSHX4V","2021-04-01","5141","merchant__clothing","5342","2021-04-01 00:00:00"
"M-JHT2T6E7","P-03CK6HUD","2021-04-01","5643","merchant__clothing","5859","2021-04-01 00:00:00"
"M-6ZCXC18F","P-ZS0EW3TF","2021-04-01","5076","merchant__clothing","5335","2021-04-01 00:00:00"
"M-Y7LGU50W","P-L70T91AX","2021-04-01","5535","merchant__clothing","5702","2021-04-01 00:00:00"
"M-SDRM1F9N","P-HT2MT4I0","2021-04-01","5432","merchant__clothing","5621","2021-04-01 00:00:00"
"M-OXTGPYCK","P-C2R4BL17","2021-04-01","4488","merchant__clothing","4724","2021-04-01 00:00:00"
"M-W5F6J4A7","P-EAQPL26T","2021-04-01","5710","merchant__clothing","5815","2021-04-01 00:00:00"
"M-K977NXHD","P-VETX6GL5","2021-04-01","4799","merchant__clothing","4943","2021-04-01 00:00:00"
"M-VTX1F3F5","P-4ARKUBKJ","2021-04-01","5024","merchant__clothing","5202","2021-04-01 00:00:00"
"M-51KJ95E4","P-HC6MXSUJ","2021-04-01","5360","merchant__clothing","5594","2021-04-01 00:00:00"
"M-ORN00WSI","P-PSRMOS9J","2021-04-01","4958","merchant__clothing","5144","2021-04-01 00:00:00"
"M-11FCV5AH","P-J7Z2EX8J","2021-04-01","232","merchant__clothing","232","2021-04-01 00:00:00"
"M-56C0P4MU","P-1EQN9HY7","2021-04-01","279","merchant__clothing","279","2021-04-01 00:00:00"
"M-OQ5BGYAC","P-LDPRP77V","2021-04-01","81","merchant__clothing","81","2021-04-01 00:00:00"
"M-PRECIYK2","P-YRENW3K6","2021-04-01","8","merchant__clothing","8","2021-04-01 00:00:00"
"M-KUW4G0VI","P-1BDW9KUY","2021-04-01","145","merchant__clothing","145","2021-04-01 00:00:00"
"M-JMGT00GV","P-7VP9BGIN","2021-04-01","326","merchant__clothing","326","2021-04-01 00:00:00"
"M-ZN4FXD45","P-Q61CBJBH","2021-04-01","24","merchant__clothing","24","2021-04-01 00:00:00"
"M-FADAPI6C","P-FSO5WD5T","2021-04-01","571","merchant__clothing","571","2021-04-01 00:00:00"
"M-R0OFVN8G","P-K0PCR4CC","2021-04-01","204","merchant__clothing","204","2021-04-01 00:00:00"
"M-789PKWLL","P-GK1K2NK8","2021-04-01","253","merchant__clothing","253","2021-04-01 00:00:00"
"M-OIRB4C0V","P-CA6LA28M","2021-04-01","31","merchant__clothing","31","2021-04-01 00:00:00"
"M-PT6OUKQH","P-FRJGV0EQ","2021-04-01","240","merchant__clothing","240","2021-04-01 00:00:00"
"M-JTXLZ1OP","P-NLQEVLSE","2021-04-01","712","merchant__clothing","712","2021-04-01 00:00:00"
"M-NKBLAFAZ","P-8PDNMXU5","2021-04-01","673","merchant__clothing","673","2021-04-01 00:00:00"
"M-A0XOMESB","P-9IQDJPW2","2021-04-01","617","merchant__clothing","617","2021-04-01 00:00:00"
"M-J4YG2CD7","P-6Q263243","2021-04-01","732","merchant__clothing","732","2021-04-01 00:00:00"
"M-UC99V9CX","P-YSRD3RFN","2021-04-01","454","merchant__clothing","454","2021-04-01 00:00:00"
"M-Q608YPRS","P-VN0TD1IK","2021-04-01","155","merchant__clothing","155","2021-04-01 00:00:00"
"M-8EY3C1MY","P-T3C56OVK","2021-04-01","164","merchant__clothing","164","2021-04-01 00:00:00"
"M-Y2WKJLR1","P-OEJYHGYE","2021-04-01","722","merchant__clothing","722","2021-04-01 00:00:00"
"M-W9GZD9Z7","P-SOR5SMIS","2021-04-01","449","merchant__clothing","449","2021-04-01 00:00:00"
"M-EFF2ETP3","P-AD7PM1Y1","2021-04-01","646","merchant__clothing","646","2021-04-01 00:00:00"
"M-3HTMYWFB","P-LG6HVU8X","2021-04-01","687","merchant__clothing","687","2021-04-01 00:00:00"
"M-3RN7KAGR","P-OS1QPR12","2021-04-01","573","merchant__clothing","573","2021-04-01 00:00:00"
"M-F543ORTM","P-FNTXVRTO","2021-04-01","374","merchant__clothing","374","2021-04-01 00:00:00"
"M-6DJNEEC8","P-OM82D4RX","2021-04-01","188","merchant__clothing","188","2021-04-01 00:00:00"
"M-59P3BSVL","P-64YLUWJT","2021-04-01","610","merchant__clothing","610","2021-04-01 00:00:00"
"M-4XF7082Q","P-URIUFMSU","2021-04-01","436","merchant__clothing","436","2021-04-01 00:00:00"
"M-GE659Y99","P-YDRPAZD1","2021-04-01","342","merchant__clothing","342","2021-04-01 00:00:00"
"M-AFD3SCCX","P-0DDRFK8E","2021-04-01","240","merchant__clothing","240","2021-04-01 00:00:00"
"M-0T3LMCCH","P-KQHDH5TV","2021-04-01","793","merchant__clothing","793","2021-04-01 00:00:00"
"M-0V1N1OGW","P-4T8TMC57","2021-04-01","374","merchant__clothing","374","2021-04-01 00:00:00"
"M-V7S24325","P-FNZ1A25H","2021-04-01","344","merchant__clothing","344","2021-04-01 00:00:00"
"M-JH9LIMZZ","P-ZQLDXO7M","2021-04-01","89","merchant__clothing","89","2021-04-01 00:00:00"
"M-PCP3NS65","P-Q1SE0JTB","2021-04-01","4674","merchant__clothing","4902","2021-04-01 00:00:00"
"M-KG3XNDUN","P-SUZ35X7W","2021-04-01","5526","merchant__clothing","5768","2021-04-01 00:00:00"
"M-6OUXLTJL","P-9LJ8LJXI","2021-04-01","5507","merchant__clothing","5700","2021-04-01 00:00:00"
"M-K6QD0JTF","P-R08BRST5","2021-04-01","5329","merchant__clothing","5550","2021-04-01 00:00:00"
"M-JRMUO0IA","P-G1IT20AC","2021-04-01","5023","merchant__clothing","5299","2021-04-01 00:00:00"
"M-QNS5H1A7","P-B1M0SSDH","2021-04-01","736","merchant__bigboxretailer","736","2021-04-01 00:00:00"
"M-RJ1HU322","P-O8QG4R0Q","2021-04-01","924","merchant__bigboxretailer","924","2021-04-01 00:00:00"
"M-F7QR25Y4","P-K3MNXYJP","2021-04-01","190","merchant__bigboxretailer","190","2021-04-01 00:00:00"
