"RETURN_ID","ORDER__ORDER_ID","PRODUCT__PRODUCT_ID","CUSTOMER__CUSTOMER_ID","RETURN_UNIT_COST","RETURN_UNIT_QUANTITY","WDF__CLIENT_ID","RETURN_UNIT_PAID_AMOUNT","DATE","RETURN_DATE"
"R-3SZAKNDW","O-W71G3JKT","P-0PXKVG0N","C-4PEOMGEP","239.56","10","merchant__electronics","805.28","2021-06-30 20-53-57","2021-06-30 20-53-57"
"R-SKWL1YUC","O-AL0N1AU2","P-YIORMD3E","C-4CPU8OYI","91.73","8","merchant__electronics","339.93","2021-06-30 22-56-43","2021-06-30 22-56-43"
"R-TPTHA8YS","O-SJNL7754","P-WY5JAPIB","C-YNHUCY5N","5.33","6","merchant__electronics","9.83","2021-07-01 08-20-43","2021-07-01 08-20-43"
"R-R9SYFG5Y","O-KBD4L433","P-SB16AJCQ","C-3LDZPK48","250.62","6","merchant__electronics","447.7","2021-07-01 15-56-30","2021-07-01 15-56-30"
"R-5H0OUCO0","O-PRWCFE19","P-AQO84D48","C-I83FGJ6E","331.19","8","merchant__electronics","463.27000000000004","2021-07-01 15-56-57","2021-07-01 15-56-57"
"R-9QEKAZ6A","O-9RCIANAL","P-JJCPYV91","C-S0EHOPB7","269.33","5","merchant__bigboxretailer","240.82999999999998","2021-07-01 22-05-40","2021-07-01 22-05-40"
"R-A8UW37E8","O-BGT3DW07","P-JJCPYV91","C-4YEQJD19","859.84","2","merchant__bigboxretailer","695.75","2021-07-02 05-46-19","2021-07-02 05-46-19"
"R-HRJ7OZMW","O-7Y9DX7ZW","P-3FM1TBGC","C-MUZUZVKT","81.11","3","merchant__electronics","82.33000000000001","2021-07-02 08-26-19","2021-07-02 08-26-19"
"R-2DN3Z453","O-NQ26HQYP","P-YJD7ZFQ2","C-379NEO3H","659.53","3","merchant__bigboxretailer","701.98","2021-07-02 08-40-17","2021-07-02 08-40-17"
"R-Z3X06XWW","O-KBD4L433","P-NMXYS1B1","C-3LDZPK48","77.25","1","merchant__electronics","238.92","2021-07-02 16-41-33","2021-07-02 16-41-33"
"R-YOUV8D4P","O-PATDVO2V","P-WO0SDMGK","C-SEM1M5LJ","891.27","3","merchant__bigboxretailer","768.74","2021-07-02 20-01-01","2021-07-02 20-01-01"
"R-4OPOWM8Z","O-PRWCFE19","P-7ACL50TZ","C-I83FGJ6E","877.06","6","merchant__electronics","908.31","2021-07-02 20-18-54","2021-07-02 20-18-54"
"R-RNXZQBD1","O-X4WVS5ZX","P-75R0H42R","C-93ENXIUE","107.68","3","merchant__clothing","693.36","2021-07-02 22-37-52","2021-07-02 22-37-52"
"R-FM91IW7A","O-BXZHDHYV","P-HVWY0H8W","C-L79G6REV","271.96","8","merchant__clothing","625.1400000000001","2021-07-02 23-28-22","2021-07-02 23-28-22"
"R-BS1H5C0V","O-17SDCZMA","P-XAYNR0T6","C-6QID5HLV","140.69","4","merchant__bigboxretailer","103.31000000000002","2021-07-02 23-30-02","2021-07-02 23-30-02"
"R-MXOKS6MP","O-JFVWZKBV","P-7H5D464H","C-1NICXW9N","77.35","2","merchant__electronics","100.81","2021-07-03 01-19-29","2021-07-03 01-19-29"
"R-XQUMQ1YL","O-LL36LZW2","P-HHU53P7N","C-OA4GIPED","193.1","2","merchant__electronics","156.99","2021-07-03 06-56-41","2021-07-03 06-56-41"
"R-21BROKWY","O-NNQPDR9Y","P-5EY3QHB8","C-TL7ZT61C","30.73","7","merchant__electronics","24.78","2021-07-03 18-21-05","2021-07-03 18-21-05"
"R-JYR9HXV3","O-89NOTXHN","P-64SCMZTI","C-D3N1VRG0","5.53","3","merchant__electronics","3.34","2021-07-03 19-55-41","2021-07-03 19-55-41"
"R-V923RY3K","O-V15BOLQN","P-DIJYSCJX","C-SC7NECYV","4.97","5","merchant__bigboxretailer","97.66","2021-07-03 20-31-30","2021-07-03 20-31-30"
"R-H14SG2NO","O-89NOTXHN","P-BCYDQQFM","C-D3N1VRG0","843.1","2","merchant__electronics","741.4","2021-07-03 23-33-22","2021-07-03 23-33-22"
"R-0XEAU0YW","O-89NOTXHN","P-8IYNUHBN","C-D3N1VRG0","533.26","6","merchant__electronics","506.91","2021-07-04 12-43-40","2021-07-04 12-43-40"
"R-25YAS1NJ","O-BXZHDHYV","P-3EOYYEE1","C-L79G6REV","222.52","9","merchant__clothing","220.09000000000003","2021-07-04 15-09-15","2021-07-04 15-09-15"
"R-4NFXNZCO","O-4CLS4W92","P-2VE4TZ6X","C-XHY7KDR0","303.69","9","merchant__clothing","469.36","2021-07-04 15-12-56","2021-07-04 15-12-56"
"R-5RZ21CIJ","O-96FH30U3","P-AQO84D48","C-1ULK39SL","39.4","9","merchant__electronics","131.93","2021-07-04 19-07-54","2021-07-04 19-07-54"
"R-HQHCF3OQ","O-HAWEWMB3","P-0PXKVG0N","C-MRXC4KDV","71.95","9","merchant__electronics","392.42","2021-07-04 22-09-39","2021-07-04 22-09-39"
"R-5BRPZ0YB","O-Q8QHTIHZ","P-WY5JAPIB","C-41YVIEDG","793.53","9","merchant__electronics","567.77","2021-07-05 05-14-38","2021-07-05 05-14-38"
"R-KNPIFN33","O-LL36LZW2","P-LJF6JW34","C-OA4GIPED","91.71","2","merchant__electronics","67.5","2021-07-05 11-47-34","2021-07-05 11-47-34"
"R-AANLQ2E5","O-NBY3JXDE","P-4D4GBPXQ","C-6P5DW21F","38.91","9","merchant__bigboxretailer","581.14","2021-07-05 13-21-14","2021-07-05 13-21-14"
"R-VXITY4LJ","O-68RI0AYP","P-LJF6JW34","C-4CPU8OYI","254.79","1","merchant__electronics","321.88","2021-07-05 22-05-24","2021-07-05 22-05-24"
"R-ZA9E2SL9","O-XD3WLCH5","P-1QIE7O8G","C-T3UC0TGD","238.19","4","merchant__bigboxretailer","202.70000000000002","2021-07-06 06-02-04","2021-07-06 06-02-04"
"R-9J8RMQX4","O-V15BOLQN","P-XAYNR0T6","C-SC7NECYV","342.59","3","merchant__bigboxretailer","563.17","2021-07-06 10-51-32","2021-07-06 10-51-32"
"R-3XYCJWUK","O-L2QPRG0R","P-0PXKVG0N","C-JJAY639U","73.41","10","merchant__electronics","106.91999999999999","2021-07-06 11-44-21","2021-07-06 11-44-21"
"R-S678FKRJ","O-RYXW6QM2","P-VDSPK6RN","C-S734Q0SB","304.19","10","merchant__clothing","654.62","2021-07-06 13-52-24","2021-07-06 13-52-24"
"R-DPBWIR6F","O-YWMOG61B","P-T19LH1W3","C-VS07FKUL","368.26","10","merchant__bigboxretailer","234.19","2021-07-06 14-34-13","2021-07-06 14-34-13"
"R-IKLUFX1T","O-VAT5BTCR","P-9FWVXP10","C-QG9FNE8V","93.17","3","merchant__bigboxretailer","289.11","2021-07-06 21-42-47","2021-07-06 21-42-47"
"R-XJV4Y3IV","O-JFVWZKBV","P-AQO84D48","C-1NICXW9N","42.29","3","merchant__electronics","74.64","2021-07-06 21-52-14","2021-07-06 21-52-14"
"R-ILMX9SIT","O-KECT3Z69","P-AQO84D48","C-FC2MQHS1","29.74","6","merchant__electronics","667.52","2021-07-06 23-02-51","2021-07-06 23-02-51"
"R-CFWGD1SV","O-GCDDSDFV","P-0TWSXI4N","C-CC8A8H3O","603.49","2","merchant__bigboxretailer","756.31","2021-07-06 23-09-06","2021-07-06 23-09-06"
"R-YS8673YZ","O-5XCHPCKX","P-C09JGU3F","C-1T9M65OR","35.42","4","merchant__bigboxretailer","26.090000000000003","2021-07-06 23-18-48","2021-07-06 23-18-48"
"R-Z6XJGEAM","O-HZF19BFR","P-8IYNUHBN","C-1U2WCOYG","27.71","2","merchant__electronics","69.88","2021-07-07 09-53-33","2021-07-07 09-53-33"
"R-8QULV6RP","O-SONO8LG5","P-2U6BJ11K","C-GNIPTWAJ","419.13","10","merchant__electronics","488.81000000000006","2021-07-07 17-38-31","2021-07-07 17-38-31"
"R-47JI8N05","O-L167RRV9","P-YTLNZJKP","C-WZJ3TSD1","46.83","9","merchant__bigboxretailer","162.37","2021-07-08 02-19-48","2021-07-08 02-19-48"
"R-YFTQZUPD","O-SONO8LG5","P-LJF6JW34","C-GNIPTWAJ","317.46","10","merchant__electronics","298.59000000000003","2021-07-08 09-04-12","2021-07-08 09-04-12"
"R-TV0JM8PX","O-LL36LZW2","P-W0J8NFFN","C-OA4GIPED","29.15","4","merchant__electronics","78.12","2021-07-08 12-50-40","2021-07-08 12-50-40"
"R-U6OV9HWE","O-V15BOLQN","P-HHR04158","C-SC7NECYV","3.1","4","merchant__bigboxretailer","10.65","2021-07-08 15-13-13","2021-07-08 15-13-13"
"R-ETVFLF1M","O-553EO1H0","P-97ETQLGE","C-YNHUCY5N","503.4","6","merchant__electronics","444.28000000000003","2021-07-08 15-58-43","2021-07-08 15-58-43"
"R-RCU3RQ8T","O-N922OC4Y","P-T4J5SPDH","C-ILRUN8YF","457.73","9","merchant__electronics","696.4","2021-07-08 17-14-46","2021-07-08 17-14-46"
"R-YGQZO1H4","O-WH98AJ36","P-B15KLNVG","C-15RSOO8X","301.14","6","merchant__electronics","414.76","2021-07-08 18-36-07","2021-07-08 18-36-07"
"R-960M746C","O-67TDJ5W0","P-SB16AJCQ","C-AN9J7MKP","541.19","10","merchant__electronics","901.98","2021-07-08 20-36-49","2021-07-08 20-36-49"
"R-WDQ9ZVG2","O-JFVWZKBV","P-BCYDQQFM","C-1NICXW9N","16.72","4","merchant__electronics","250.45999999999998","2021-07-08 22-06-19","2021-07-08 22-06-19"
"R-VBLAZOKY","O-H5TGHR3G","P-D4UZI0Q6","C-YDLKPDTD","501.48","7","merchant__bigboxretailer","599.92","2021-07-09 07-51-35","2021-07-09 07-51-35"
"R-XJBGYWIS","O-RF2LGANW","P-94L9CM43","C-UVGH3ZXC","435.39","9","merchant__electronics","643.27","2021-07-09 10-56-04","2021-07-09 10-56-04"
"R-Q4LKBCUN","O-NBY3JXDE","P-BBEXUP0N","C-6P5DW21F","253.11","7","merchant__bigboxretailer","151.72000000000003","2021-07-09 12-14-49","2021-07-09 12-14-49"
"R-FPP5DSNI","O-BXZHDHYV","P-RGJRVFSZ","C-L79G6REV","80.42","1","merchant__clothing","412.01","2021-07-09 12-17-49","2021-07-09 12-17-49"
"R-AK7TSQLK","O-K88QSNZ0","P-4563KS3N","C-COYV4YG7","41.04","8","merchant__bigboxretailer","357.29","2021-07-09 14-23-31","2021-07-09 14-23-31"
"R-LDOCCZ7D","O-X4WVS5ZX","P-0OQF7VYC","C-93ENXIUE","323.3","8","merchant__clothing","351.00000000000006","2021-07-09 15-06-10","2021-07-09 15-06-10"
"R-A7AIKTJR","O-MZKTLD7C","P-B15KLNVG","C-UVGH3ZXC","896.64","4","merchant__electronics","671.2","2021-07-09 15-38-25","2021-07-09 15-38-25"
"R-XRWEQFCB","O-WH98AJ36","P-NMXYS1B1","C-15RSOO8X","9.12","1","merchant__electronics","256.67999999999995","2021-07-09 17-05-37","2021-07-09 17-05-37"
"R-DAP5TSXZ","O-ZW4632RE","P-UMFHIT9D","C-5BMWGXV3","119.32","4","merchant__clothing","104.91","2021-07-09 18-21-11","2021-07-09 18-21-11"
"R-GQDU2USQ","O-8EPXFD59","P-T4J5SPDH","C-F3F7T2B3","219.75","5","merchant__electronics","414.24","2021-07-09 21-00-13","2021-07-09 21-00-13"
"R-O82UO7NF","O-SONO8LG5","P-B15KLNVG","C-GNIPTWAJ","650.51","3","merchant__electronics","441.92","2021-07-10 18-53-45","2021-07-10 18-53-45"
"R-M992J2KT","O-86NJKX5G","P-C09JGU3F","C-CQSKCDDT","466.38","8","merchant__bigboxretailer","319.05999999999995","2021-07-10 21-41-58","2021-07-10 21-41-58"
"R-GHJ9A7SE","O-WYTV4D0G","P-97ETQLGE","C-0T7I5JTJ","39.71","4","merchant__electronics","359.26000000000005","2021-07-11 04-05-38","2021-07-11 04-05-38"
"R-K65BPVD4","O-MZKTLD7C","P-W0J8NFFN","C-UVGH3ZXC","407.15","6","merchant__electronics","261.23","2021-07-11 07-02-41","2021-07-11 07-02-41"
"R-T83XOX10","O-QGFDOLV6","P-JTUI8HSG","C-VG6M2QQV","824.3","9","merchant__bigboxretailer","544.95","2021-07-11 11-10-48","2021-07-11 11-10-48"
"R-HFAO3M8N","O-AR3VLWPS","P-8IVS3X5D","C-G3HJ2YGQ","95.7","3","merchant__bigboxretailer","324.64","2021-07-11 13-26-10","2021-07-11 13-26-10"
"R-T2DE8NBY","O-2JA52RMQ","P-E9X910XO","C-GZDNH0UK","97.52","6","merchant__clothing","273.38","2021-07-11 15-26-48","2021-07-11 15-26-48"
"R-875W39P0","O-KECT3Z69","P-512NIRCS","C-FC2MQHS1","173.1","4","merchant__electronics","203.37","2021-07-11 18-11-49","2021-07-11 18-11-49"
"R-T3L14LWJ","O-MZIRAS9X","P-BTB8ZRXC","C-0XDEW269","734.13","7","merchant__bigboxretailer","593.98","2021-07-11 18-46-32","2021-07-11 18-46-32"
"R-BMVN00TF","O-4NXJJON8","P-V9C1Z60T","C-R97SG8T6","415.63","8","merchant__bigboxretailer","391.27000000000004","2021-07-11 22-52-13","2021-07-11 22-52-13"
"R-F1RPPO6N","O-OFEF67P9","P-2SD45TWG","C-UHPLPOS1","160.78","9","merchant__bigboxretailer","306.44","2021-07-12 00-45-31","2021-07-12 00-45-31"
"R-ZBJTYJIC","O-J5J6PC3W","P-BDUFVBWI","C-59CP3MO0","722.46","1","merchant__electronics","797.3100000000001","2021-07-12 05-02-43","2021-07-12 05-02-43"
"R-I0EHH5P7","O-67TDJ5W0","P-BDUFVBWI","C-AN9J7MKP","210.83","3","merchant__electronics","741.16","2021-07-12 05-21-08","2021-07-12 05-21-08"
"R-M7LH5EOL","O-67TDJ5W0","P-AQO84D48","C-AN9J7MKP","451.76","2","merchant__electronics","735.77","2021-07-12 07-55-31","2021-07-12 07-55-31"
"R-8ZBFKESA","O-FGKO0RT2","P-1QIE7O8G","C-6RINA0OR","17.1","2","merchant__bigboxretailer","68.93","2021-07-12 12-33-22","2021-07-12 12-33-22"
"R-5YNAVIB5","O-8AXWTCY0","P-TCM30JSA","C-JZ4M5DT1","200.55","4","merchant__electronics","357.8","2021-07-12 15-42-19","2021-07-12 15-42-19"
"R-QJ9ACCLN","O-CGKUMXHX","P-64SCMZTI","C-SP8Q7ET5","417.19","10","merchant__electronics","286.32","2021-07-12 16-55-23","2021-07-12 16-55-23"
"R-IGYDYCQ9","O-GSLJ07UC","P-YIORMD3E","C-J2WAQMTJ","3.22","6","merchant__electronics","665.28","2021-07-12 18-32-56","2021-07-12 18-32-56"
"R-GP16CBXJ","O-AR3VLWPS","P-WMS7SICR","C-G3HJ2YGQ","14.42","1","merchant__bigboxretailer","659.78","2021-07-12 19-44-46","2021-07-12 19-44-46"
"R-J6QH8UVD","O-Q9L2O80Y","P-C09JGU3F","C-SC7NECYV","450.27","6","merchant__bigboxretailer","622.8","2021-07-12 21-38-38","2021-07-12 21-38-38"
"R-Q8VNIYTG","O-A9QM5PPJ","P-LJF6JW34","C-UEXW5HEM","74.75","10","merchant__electronics","86.81","2021-07-13 07-37-17","2021-07-13 07-37-17"
"R-502VKK8J","O-IBQFOS3H","P-4563KS3N","C-6P5DW21F","168.27","6","merchant__bigboxretailer","580.46","2021-07-13 09-24-14","2021-07-13 09-24-14"
"R-6QW0NJ3G","O-AQJEX8U1","P-5WF8MAWW","C-OV28F5J9","376.33","10","merchant__bigboxretailer","723.5","2021-07-13 11-03-43","2021-07-13 11-03-43"
"R-U0O6NHFF","O-RYXW6QM2","P-3EOYYEE1","C-S734Q0SB","774.98","3","merchant__clothing","794.9200000000001","2021-07-13 13-34-00","2021-07-13 13-34-00"
"R-NE4V666Q","O-WH98AJ36","P-BDUFVBWI","C-15RSOO8X","547.65","10","merchant__electronics","356.4200000000001","2021-07-13 15-28-14","2021-07-13 15-28-14"
"R-N6TCV40K","O-QGFDOLV6","P-XAYNR0T6","C-VG6M2QQV","23.97","3","merchant__bigboxretailer","491.93999999999994","2021-07-13 20-49-20","2021-07-13 20-49-20"
"R-HRIK8CHF","O-ZWA5ZTPF","P-V8ZAOFH6","C-EU8R3LFW","85.65","3","merchant__electronics","178.95000000000002","2021-07-13 20-59-17","2021-07-13 20-59-17"
"R-QH07AWYP","O-N4NXMUS6","P-2U6BJ11K","C-ACR250TM","82.66","6","merchant__electronics","115.13000000000002","2021-07-14 02-08-37","2021-07-14 02-08-37"
"R-3U1RUKO0","O-AN9F5TEZ","P-TCM30JSA","C-1SAP5261","760.26","10","merchant__electronics","442.28999999999996","2021-07-14 02-14-02","2021-07-14 02-14-02"
"R-RTJ7Y7I8","O-86NJKX5G","P-YTLNZJKP","C-CQSKCDDT","95.35","10","merchant__bigboxretailer","611.3199999999999","2021-07-14 06-07-29","2021-07-14 06-07-29"
"R-YFJG94F3","O-5UE4QZS0","P-NMXYS1B1","C-TG5Q8V19","373.86","6","merchant__electronics","493.93","2021-07-14 09-40-12","2021-07-14 09-40-12"
"R-MBTM545C","O-1HKSIDRP","P-7H5D464H","C-LK3U7DWM","347.74","4","merchant__electronics","509.09","2021-07-14 15-20-00","2021-07-14 15-20-00"
"R-383I1Y5B","O-CMCAAAGD","P-8NRIEW0B","C-V0H2SGXL","406.75","7","merchant__clothing","323.06000000000006","2021-07-14 15-30-28","2021-07-14 15-30-28"
"R-0AOWXNAX","O-A9QM5PPJ","P-AQO84D48","C-UEXW5HEM","130.2","7","merchant__electronics","124.17","2021-07-14 20-02-02","2021-07-14 20-02-02"
"R-2VOGET3P","O-XG36EL9H","P-8IVS3X5D","C-L6XSY28P","174.0","9","merchant__bigboxretailer","868.02","2021-07-14 21-49-08","2021-07-14 21-49-08"
"R-N1IQ330H","O-A9QM5PPJ","P-64SCMZTI","C-UEXW5HEM","522.13","9","merchant__electronics","589.19","2021-07-15 07-50-28","2021-07-15 07-50-28"
"R-APHJU5JB","O-1V4X1DEX","P-FZ66BFMY","C-P4KVRJJG","752.7","3","merchant__bigboxretailer","505.4200000000001","2021-07-15 12-31-39","2021-07-15 12-31-39"
"R-N3B17283","O-TSC0XTH6","P-SB16AJCQ","C-080R214Q","104.31","4","merchant__electronics","368.8","2021-07-15 15-37-05","2021-07-15 15-37-05"
"R-PRBN1434","O-A8CY06Y5","P-BCYDQQFM","C-6KHNM20G","82.89","4","merchant__electronics","219.78999999999996","2021-07-15 15-45-05","2021-07-15 15-45-05"
"R-FT8M157W","O-5UE4QZS0","P-52H742IC","C-TG5Q8V19","164.36","7","merchant__electronics","632.27","2021-07-15 16-08-29","2021-07-15 16-08-29"
"R-F2PWN5BE","O-1HKSIDRP","P-2U6BJ11K","C-LK3U7DWM","751.24","7","merchant__electronics","595.19","2021-07-15 18-43-01","2021-07-15 18-43-01"
"R-RZ1RP7J0","O-DYOOQ0SE","P-TCM30JSA","C-KMBING4H","546.07","8","merchant__electronics","704.76","2021-07-15 19-21-42","2021-07-15 19-21-42"
"R-ZYQWBMRQ","O-MZKTLD7C","P-0PXKVG0N","C-UVGH3ZXC","221.96","9","merchant__electronics","117.33999999999999","2021-07-16 05-45-45","2021-07-16 05-45-45"
"R-69X4YM04","O-FGKO0RT2","P-WMS7SICR","C-6RINA0OR","19.48","6","merchant__bigboxretailer","426.39000000000004","2021-07-16 09-35-41","2021-07-16 09-35-41"
"R-4UTG5DCS","O-XG36EL9H","P-V9C1Z60T","C-L6XSY28P","90.34","8","merchant__bigboxretailer","441.01000000000005","2021-07-16 10-25-24","2021-07-16 10-25-24"
"R-88V9YG4Q","O-1HKSIDRP","P-7Y4K14EN","C-LK3U7DWM","232.44","6","merchant__electronics","595.3","2021-07-16 13-58-55","2021-07-16 13-58-55"
"R-LEWKD9IC","O-MTPKZXK9","P-C09JGU3F","C-JATDQ5NM","43.12","10","merchant__bigboxretailer","184.12","2021-07-16 15-39-58","2021-07-16 15-39-58"
"R-UGB37UG2","O-G2LYZW59","P-XAYNR0T6","C-5LLQEWX7","296.08","3","merchant__bigboxretailer","735.6500000000001","2021-07-16 18-40-06","2021-07-16 18-40-06"
"R-2UY8WLMS","O-2H6C1V1O","P-AQO84D48","C-8ADW2X70","40.32","2","merchant__electronics","134.79999999999998","2021-07-16 20-54-19","2021-07-16 20-54-19"
"R-VPRNOJF7","O-VELLASKY","P-B15KLNVG","C-2MC6CGEK","410.65","8","merchant__electronics","253.47","2021-07-17 09-10-56","2021-07-17 09-10-56"
"R-4FU7F1Z3","O-E1A6O8MK","P-BBEXUP0N","C-5LLQEWX7","558.78","2","merchant__bigboxretailer","681.87","2021-07-17 10-01-10","2021-07-17 10-01-10"
"R-63GRLG5W","O-L8ZMJ0LN","P-3MTZNZZQ","C-F3GDBCWT","103.93","5","merchant__bigboxretailer","858.4100000000001","2021-07-17 12-22-35","2021-07-17 12-22-35"
"R-QBS2CIWZ","O-C0IBWJID","P-VDSPK6RN","C-5WIPRWMB","62.2","8","merchant__clothing","367.50000000000006","2021-07-17 15-45-28","2021-07-17 15-45-28"
"R-LKXAH9SY","O-G2LYZW59","P-HHR04158","C-5LLQEWX7","130.2","10","merchant__bigboxretailer","174.84","2021-07-17 15-51-11","2021-07-17 15-51-11"
"R-INH4C9YA","O-VU16FR62","P-BDUFVBWI","C-JP63SOB9","17.5","5","merchant__electronics","493.9","2021-07-17 16-07-51","2021-07-17 16-07-51"
"R-0MIB9TKC","O-553EO1H0","P-AQO84D48","C-YNHUCY5N","410.86","10","merchant__electronics","429.85","2021-07-17 22-08-24","2021-07-17 22-08-24"
"R-QC750ZW1","O-MALDQPEG","P-T4J5SPDH","C-WWBDQ2VT","163.0","6","merchant__electronics","577.83","2021-07-18 00-04-46","2021-07-18 00-04-46"
"R-QZ67KTM0","O-AQJEX8U1","P-CHYU4ZJI","C-OV28F5J9","679.5","3","merchant__bigboxretailer","864.85","2021-07-18 06-29-39","2021-07-18 06-29-39"
"R-DFMWGN3U","O-7F30RM4U","P-B15KLNVG","C-KSONFJY2","100.18","6","merchant__electronics","74.75","2021-07-18 08-43-52","2021-07-18 08-43-52"
"R-4AS4I2XT","O-XG36EL9H","P-D4UZI0Q6","C-L6XSY28P","605.18","7","merchant__bigboxretailer","531.78","2021-07-18 09-22-09","2021-07-18 09-22-09"
"R-V1LHE07U","O-D30AZRAM","P-WY5JAPIB","C-3D9AWMKS","137.56","5","merchant__electronics","268.63","2021-07-18 09-36-47","2021-07-18 09-36-47"
"R-HDAAV4O1","O-FGKO0RT2","P-5WF8MAWW","C-6RINA0OR","19.46","6","merchant__bigboxretailer","363.79","2021-07-18 11-07-42","2021-07-18 11-07-42"
"R-YQ0PSAWX","O-1VC9SST1","P-5EY3QHB8","C-ZXDWCI7K","44.2","1","merchant__electronics","77.19","2021-07-18 22-33-39","2021-07-18 22-33-39"
"R-2M15ID2J","O-5HAX2XYW","P-FZ66BFMY","C-PRLAAMP3","736.88","3","merchant__bigboxretailer","638.8199999999999","2021-07-18 23-34-10","2021-07-18 23-34-10"
"R-M5A5EFKJ","O-E1A6O8MK","P-V31BEYOD","C-5LLQEWX7","30.42","8","merchant__bigboxretailer","32.24","2021-07-19 03-29-16","2021-07-19 03-29-16"
"R-YF7HPGF9","O-IMXFBE4H","P-94L9CM43","C-6ELC38NH","100.91","9","merchant__electronics","375.31","2021-07-19 07-58-07","2021-07-19 07-58-07"
"R-FN0OLO14","O-WLTN6MW4","P-0KRA6WAL","C-6JOHFBIF","234.41","4","merchant__clothing","229.32","2021-07-19 11-02-20","2021-07-19 11-02-20"
"R-T1W9PYYD","O-WLTN6MW4","P-74LS3MQB","C-6JOHFBIF","88.85","4","merchant__clothing","256.82","2021-07-19 12-51-00","2021-07-19 12-51-00"
"R-WLOCYYVI","O-O51OLJZH","P-0PXKVG0N","C-NI4A716Q","331.71","4","merchant__electronics","286.32","2021-07-19 15-36-28","2021-07-19 15-36-28"
"R-QPZRM7L6","O-1VC9SST1","P-97ETQLGE","C-ZXDWCI7K","64.81","3","merchant__electronics","277.86","2021-07-19 18-30-45","2021-07-19 18-30-45"
"R-NYKH6MRS","O-E1T2J5P5","P-1QIE7O8G","C-4WLSIH07","400.81","4","merchant__bigboxretailer","371.65000000000003","2021-07-20 08-41-22","2021-07-20 08-41-22"
"R-HSOU9DAR","O-XUYBEB8Y","P-WY5JAPIB","C-J4STQ4AW","37.75","1","merchant__electronics","45.660000000000004","2021-07-21 06-43-27","2021-07-21 06-43-27"
"R-DVZUEUL7","O-NBGWWHRL","P-V9C1Z60T","C-HK5XOL9C","299.35","7","merchant__bigboxretailer","303.3","2021-07-21 13-29-57","2021-07-21 13-29-57"
"R-MVCJD4TJ","O-D30AZRAM","P-3FM1TBGC","C-3D9AWMKS","341.02","9","merchant__electronics","559.5600000000001","2021-07-21 13-48-07","2021-07-21 13-48-07"
"R-NJWBD1GA","O-VVYTXLU0","P-97ETQLGE","C-WAE1G8LF","350.58","10","merchant__electronics","808.28","2021-07-21 19-36-25","2021-07-21 19-36-25"
"R-DNWMTE3J","O-4DUX92L0","P-T4J5SPDH","C-APDUHDRO","37.7","3","merchant__electronics","48.65","2021-07-21 21-20-01","2021-07-21 21-20-01"
"R-6YLOTW1I","O-O0HTA8IB","P-V8ZAOFH6","C-3LDZPK48","31.4","6","merchant__electronics","497.82000000000005","2021-07-22 04-23-37","2021-07-22 04-23-37"
"R-8QB2KNSN","O-MTPKZXK9","P-WTY27OZL","C-JATDQ5NM","110.98","4","merchant__bigboxretailer","317.32","2021-07-22 11-57-09","2021-07-22 11-57-09"
"R-Q3Z30WHH","O-VLB0UD2M","P-N57FDK0T","C-P9CSHX5T","49.51","8","merchant__clothing","137.36","2021-07-22 15-04-49","2021-07-22 15-04-49"
"R-25TPIVDH","O-FO1SKOVX","P-94L9CM43","C-080R214Q","174.93","2","merchant__electronics","182.13","2021-07-22 15-46-52","2021-07-22 15-46-52"
"R-WAML33LB","O-1IJYKYK9","P-7USROXUH","C-YEY9YW5A","644.92","6","merchant__electronics","680.73","2021-07-22 17-10-34","2021-07-22 17-10-34"
"R-2BZ98ZFN","O-2HWTV5DI","P-8NRIEW0B","C-QP2BQVHI","74.21","10","merchant__clothing","52.45","2021-07-22 22-07-41","2021-07-22 22-07-41"
"R-N9TT2EWX","O-O51OLJZH","P-94L9CM43","C-NI4A716Q","34.75","1","merchant__electronics","104.43","2021-07-22 23-40-54","2021-07-22 23-40-54"
"R-1U2Q81OZ","O-ALF8RAQE","P-2U6BJ11K","C-8ADW2X70","254.8","4","merchant__electronics","266.65","2021-07-23 02-32-36","2021-07-23 02-32-36"
"R-O0FXKG7O","O-S1ZMNWLA","P-NMXYS1B1","C-27LTCMDN","15.57","9","merchant__electronics","381.26000000000005","2021-07-23 03-48-13","2021-07-23 03-48-13"
"R-JG6NTZZY","O-HUI65W8J","P-S36CB1QJ","C-JG4DZ9T7","589.67","3","merchant__bigboxretailer","345.6","2021-07-23 05-29-10","2021-07-23 05-29-10"
"R-V4GZEGPA","O-ALF8RAQE","P-W0J8NFFN","C-8ADW2X70","455.21","7","merchant__electronics","713.5799999999999","2021-07-23 08-40-02","2021-07-23 08-40-02"
"R-VTYHK6U4","O-XORNETI4","P-SB16AJCQ","C-I8OJI8H9","652.65","9","merchant__electronics","443.03","2021-07-23 11-06-37","2021-07-23 11-06-37"
"R-ZD3KJV19","O-E1T2J5P5","P-V31BEYOD","C-4WLSIH07","641.59","2","merchant__bigboxretailer","794.69","2021-07-23 14-25-59","2021-07-23 14-25-59"
"R-70UT4A98","O-H4K3TN99","P-94L9CM43","C-1YWQSF55","133.42","8","merchant__electronics","360.30999999999995","2021-07-23 20-03-32","2021-07-23 20-03-32"
"R-W1HEVZ0X","O-MXOCBBQJ","P-01WEJZZC","C-XEXVTYR2","110.17","7","merchant__clothing","271.76","2021-07-23 21-02-32","2021-07-23 21-02-32"
