"MONTHLY_INVENTORY_ID","PRODUCT__PRODUCT_ID","INVENTORY_MONTH","MONTHLY_QUANTITY_EOM","WDF__CLIENT_ID","MONTHLY_QUANTITY_BOM","DATE"
"M-IFRCZN0H","P-LJF6JW34","2021-04-01","8337","merchant__electronics","8806","2021-04-01 00-00-00"
"M-PCVDGRLD","P-SB16AJCQ","2021-04-01","9162","merchant__electronics","9533","2021-04-01 00-00-00"
"M-ZZZSQO6O","P-8IYNUHBN","2021-04-01","8755","merchant__electronics","9221","2021-04-01 00-00-00"
"M-LLLAORLZ","P-V8ZAOFH6","2021-04-01","7955","merchant__electronics","8353","2021-04-01 00-00-00"
"M-V3CAR9XB","P-3FM1TBGC","2021-04-01","8410","merchant__electronics","8788","2021-04-01 00-00-00"
"M-VW09ZFXY","P-7H5D464H","2021-04-01","9207","merchant__electronics","9645","2021-04-01 00-00-00"
"M-5OY5MJVF","P-BCYDQQFM","2021-04-01","7702","merchant__electronics","8171","2021-04-01 00-00-00"
"M-V0W7F6CP","P-5EY3QHB8","2021-04-01","8611","merchant__electronics","8938","2021-04-01 00-00-00"
"M-1ETUJC8Z","P-AQO84D48","2021-04-01","8057","merchant__electronics","8416","2021-04-01 00-00-00"
"M-UDXHMUQE","P-52H742IC","2021-04-01","9009","merchant__electronics","9439","2021-04-01 00-00-00"
"M-M3UT9IE7","P-2U6BJ11K","2021-04-01","8913","merchant__electronics","9345","2021-04-01 00-00-00"
"M-555WDXUF","P-7ACL50TZ","2021-04-01","8502","merchant__electronics","8952","2021-04-01 00-00-00"
"M-Q91KIQ0K","P-NMXYS1B1","2021-04-01","8512","merchant__electronics","8963","2021-04-01 00-00-00"
"M-OMYNUN59","P-WY5JAPIB","2021-04-01","8877","merchant__electronics","9298","2021-04-01 00-00-00"
"M-ORBI5VYL","P-HHU53P7N","2021-04-01","8596","merchant__electronics","9098","2021-04-01 00-00-00"
"M-K0CSBTDE","P-W0J8NFFN","2021-04-01","8260","merchant__electronics","8726","2021-04-01 00-00-00"
"M-ZC6YN909","P-YIORMD3E","2021-04-01","9040","merchant__electronics","9427","2021-04-01 00-00-00"
"M-WUC78N2W","P-V31BEYOD","2021-05-01","5160","merchant__bigboxretailer","5451","2021-05-01 00-00-00"
"M-ZH5TL7KZ","P-T19LH1W3","2021-05-01","5001","merchant__bigboxretailer","5187","2021-05-01 00-00-00"
"M-U1K5A6M3","P-D4UZI0Q6","2021-05-01","5574","merchant__bigboxretailer","5788","2021-05-01 00-00-00"
"M-F4DCFPHI","P-DIJYSCJX","2021-05-01","4883","merchant__bigboxretailer","5051","2021-05-01 00-00-00"
"M-3EWJ9GAS","P-BBEXUP0N","2021-05-01","4628","merchant__bigboxretailer","4831","2021-05-01 00-00-00"
"M-XS2H2994","P-V9C1Z60T","2021-05-01","4464","merchant__bigboxretailer","4719","2021-05-01 00-00-00"
"M-ODMH4SYA","P-8IVS3X5D","2021-05-01","4682","merchant__bigboxretailer","4889","2021-05-01 00-00-00"
"M-DB9FBDXY","P-YJD7ZFQ2","2021-05-01","5063","merchant__bigboxretailer","5342","2021-05-01 00-00-00"
"M-R0V5X978","P-BTB8ZRXC","2021-05-01","4636","merchant__bigboxretailer","4926","2021-05-01 00-00-00"
"M-1Z7WGQA2","P-C09JGU3F","2021-05-01","4722","merchant__bigboxretailer","4931","2021-05-01 00-00-00"
"M-5KL0VREO","P-E50KGFCU","2021-05-01","5532","merchant__bigboxretailer","5795","2021-05-01 00-00-00"
"M-KC3ZC3BQ","P-CHYU4ZJI","2021-05-01","4738","merchant__bigboxretailer","4964","2021-05-01 00-00-00"
"M-JCN9X6OV","P-XAYNR0T6","2021-05-01","5481","merchant__bigboxretailer","5751","2021-05-01 00-00-00"
"M-22PIPEEL","P-WO0SDMGK","2021-05-01","4663","merchant__bigboxretailer","4923","2021-05-01 00-00-00"
"M-NRKYTDP5","P-0TWSXI4N","2021-05-01","5186","merchant__bigboxretailer","5390","2021-05-01 00-00-00"
"M-TB19G77I","P-VFGGTGZ6","2021-05-01","4487","merchant__bigboxretailer","4716","2021-05-01 00-00-00"
"M-K950K7AU","P-THIK9F1X","2021-05-01","5444","merchant__bigboxretailer","5764","2021-05-01 00-00-00"
"M-SVTYCABV","P-WQMXKEGP","2021-05-01","4359","merchant__bigboxretailer","4552","2021-05-01 00-00-00"
"M-46W5V02A","P-S36CB1QJ","2021-05-01","4979","merchant__bigboxretailer","5231","2021-05-01 00-00-00"
"M-0AMS5XXJ","P-3MTZNZZQ","2021-05-01","4710","merchant__bigboxretailer","5008","2021-05-01 00-00-00"
"M-9BTSG18S","P-5XCG0UTE","2021-05-01","5322","merchant__bigboxretailer","5612","2021-05-01 00-00-00"
"M-43OUB3XB","P-4D4GBPXQ","2021-05-01","4973","merchant__bigboxretailer","5197","2021-05-01 00-00-00"
"M-QS836ZTS","P-GW67493M","2021-05-01","4497","merchant__bigboxretailer","4677","2021-05-01 00-00-00"
"M-YK9QCPFK","P-WTY27OZL","2021-05-01","5074","merchant__bigboxretailer","5299","2021-05-01 00-00-00"
"M-PBRZ89IB","P-2SD45TWG","2021-05-01","4759","merchant__bigboxretailer","5025","2021-05-01 00-00-00"
"M-NK8H3UV4","P-L6YPNB29","2021-05-01","5108","merchant__bigboxretailer","5346","2021-05-01 00-00-00"
"M-1TYG7TA5","P-A8O48KV0","2021-05-01","5156","merchant__bigboxretailer","5428","2021-05-01 00-00-00"
"M-X7JXCTA6","P-WMS7SICR","2021-05-01","4894","merchant__bigboxretailer","5099","2021-05-01 00-00-00"
"M-100A6NDC","P-4563KS3N","2021-05-01","5242","merchant__bigboxretailer","5480","2021-05-01 00-00-00"
"M-P0JPEGM4","P-5WF8MAWW","2021-05-01","5716","merchant__bigboxretailer","5930","2021-05-01 00-00-00"
"M-JFLD952A","P-9FWVXP10","2021-05-01","4981","merchant__bigboxretailer","5225","2021-05-01 00-00-00"
"M-2CLPG0WY","P-JJCPYV91","2021-05-01","5496","merchant__bigboxretailer","5747","2021-05-01 00-00-00"
"M-R3YLVPFC","P-1QIE7O8G","2021-05-01","4815","merchant__bigboxretailer","5019","2021-05-01 00-00-00"
"M-AIUPV8ZU","P-ICT7RI6F","2021-05-01","5313","merchant__bigboxretailer","5540","2021-05-01 00-00-00"
"M-7V514O8P","P-HHR04158","2021-05-01","4849","merchant__bigboxretailer","5063","2021-05-01 00-00-00"
"M-H0YCXG9V","P-YTLNZJKP","2021-05-01","5048","merchant__bigboxretailer","5229","2021-05-01 00-00-00"
"M-H3OORH9N","P-JTUI8HSG","2021-05-01","4714","merchant__bigboxretailer","4924","2021-05-01 00-00-00"
"M-6AHGXFXJ","P-EYKEOJCJ","2021-05-01","4866","merchant__bigboxretailer","5099","2021-05-01 00-00-00"
"M-8RDPYFUV","P-FZ66BFMY","2021-05-01","5109","merchant__bigboxretailer","5361","2021-05-01 00-00-00"
"M-JGLWG99B","P-HNK5Z07P","2021-05-01","2802","merchant__clothing","2932","2021-05-01 00-00-00"
"M-0F8KU3TT","P-TGYAQJM6","2021-05-01","3269","merchant__clothing","3469","2021-05-01 00-00-00"
"M-5Y1MTNZS","P-ASQFR4X3","2021-05-01","2326","merchant__clothing","2450","2021-05-01 00-00-00"
"M-P1UZV8CZ","P-RGJRVFSZ","2021-05-01","2705","merchant__clothing","2789","2021-05-01 00-00-00"
"M-K3GGOVIG","P-KWA3U3HT","2021-05-01","2826","merchant__clothing","2992","2021-05-01 00-00-00"
"M-HT5ES01U","P-I2W8RZWZ","2021-05-01","2185","merchant__clothing","2321","2021-05-01 00-00-00"
"M-DUHURZLS","P-NKUV88W1","2021-05-01","2541","merchant__clothing","2686","2021-05-01 00-00-00"
"M-AVF355EX","P-Z0B4UTT8","2021-05-01","2512","merchant__clothing","2665","2021-05-01 00-00-00"
"M-D93YBYWO","P-SOZUA4Z4","2021-05-01","3027","merchant__clothing","3142","2021-05-01 00-00-00"
"M-9BD8ATFB","P-NHO3Q8SD","2021-05-01","2946","merchant__clothing","3084","2021-05-01 00-00-00"
"M-ON3K11IF","P-096T1FM5","2021-05-01","2557","merchant__clothing","2689","2021-05-01 00-00-00"
"M-AUI7VGO9","P-75R0H42R","2021-05-01","2016","merchant__clothing","2225","2021-05-01 00-00-00"
"M-3BDSEGPR","P-69DZ5V1V","2021-05-01","2288","merchant__clothing","2381","2021-05-01 00-00-00"
"M-F2SGHJ8F","P-R8ZEIVJR","2021-05-01","2960","merchant__clothing","3065","2021-05-01 00-00-00"
"M-QF9JE60H","P-9BGJMXLM","2021-05-01","2262","merchant__clothing","2369","2021-05-01 00-00-00"
"M-QWFWUPGT","P-CYG3KGYG","2021-05-01","2204","merchant__clothing","2340","2021-05-01 00-00-00"
"M-OHHOZF6O","P-WCE20JTF","2021-05-01","2851","merchant__clothing","2946","2021-05-01 00-00-00"
"M-MRDRXA5A","P-IFR7XNZU","2021-05-01","2467","merchant__clothing","2562","2021-05-01 00-00-00"
"M-XSPXBLCV","P-MVYT9RO5","2021-05-01","2579","merchant__clothing","2695","2021-05-01 00-00-00"
"M-5Y37UNVH","P-AIRC58HA","2021-05-01","2600","merchant__clothing","2753","2021-05-01 00-00-00"
"M-Y2Q397YS","P-2VE4TZ6X","2021-05-01","2397","merchant__clothing","2556","2021-05-01 00-00-00"
"M-9Z942WV4","P-BY801X6C","2021-05-01","2755","merchant__clothing","2923","2021-05-01 00-00-00"
"M-JLYTI1MC","P-4FZPN4Q0","2021-05-01","2744","merchant__clothing","2917","2021-05-01 00-00-00"
"M-385E6GHR","P-VDSPK6RN","2021-05-01","2371","merchant__clothing","2554","2021-05-01 00-00-00"
"M-LUG9UY75","P-0OQF7VYC","2021-05-01","3416","merchant__clothing","3546","2021-05-01 00-00-00"
"M-R36NNO0O","P-OLW0TSI8","2021-05-01","3030","merchant__clothing","3178","2021-05-01 00-00-00"
"M-MDFHLB2M","P-0KRA6WAL","2021-05-01","2904","merchant__clothing","3026","2021-05-01 00-00-00"
"M-XMPRJ07T","P-3EOYYEE1","2021-05-01","2781","merchant__clothing","2970","2021-05-01 00-00-00"
"M-DBW9BCMI","P-OYSOIO3E","2021-05-01","2790","merchant__clothing","2950","2021-05-01 00-00-00"
"M-0PNXNTZM","P-G0FTKLTE","2021-05-01","3212","merchant__clothing","3328","2021-05-01 00-00-00"
"M-B8T50XTD","P-OM1C9X5N","2021-05-01","2467","merchant__clothing","2579","2021-05-01 00-00-00"
"M-6BNXTLF6","P-MJY1ONE3","2021-05-01","2876","merchant__clothing","3114","2021-05-01 00-00-00"
"M-03L5PA4M","P-9ZY994AM","2021-05-01","2888","merchant__clothing","2975","2021-05-01 00-00-00"
"M-V46R9E9F","P-43CS4SF0","2021-05-01","2853","merchant__clothing","2964","2021-05-01 00-00-00"
"M-9JBU3963","P-HVWY0H8W","2021-05-01","2256","merchant__clothing","2438","2021-05-01 00-00-00"
"M-WPCIVQRT","P-AZL6GCEJ","2021-05-01","2557","merchant__clothing","2677","2021-05-01 00-00-00"
"M-L524ZCM1","P-UMFHIT9D","2021-05-01","2780","merchant__clothing","2922","2021-05-01 00-00-00"
"M-XCFWOJ6T","P-6KZPGYS2","2021-05-01","2760","merchant__clothing","2879","2021-05-01 00-00-00"
"M-DQ8J7M3T","P-F91XAKN6","2021-05-01","2777","merchant__clothing","2917","2021-05-01 00-00-00"
"M-TFYC5OGM","P-R7UAOX99","2021-05-01","2430","merchant__clothing","2602","2021-05-01 00-00-00"
"M-STIGGCET","P-N57FDK0T","2021-05-01","2500","merchant__clothing","2648","2021-05-01 00-00-00"
"M-MLJFKYKM","P-EW3747W1","2021-05-01","2504","merchant__clothing","2648","2021-05-01 00-00-00"
"M-3LMWZKLI","P-2L8EOTAT","2021-05-01","3055","merchant__clothing","3226","2021-05-01 00-00-00"
"M-IAYKH9P3","P-VIYCFS77","2021-05-01","3158","merchant__clothing","3347","2021-05-01 00-00-00"
"M-2JJBMLE6","P-58DRPVQN","2021-05-01","3134","merchant__clothing","3273","2021-05-01 00-00-00"
"M-QL21ACSB","P-GY0QWRA6","2021-05-01","2367","merchant__clothing","2499","2021-05-01 00-00-00"
"M-HVJMPN3G","P-2PM5BVP2","2021-05-01","2903","merchant__clothing","3021","2021-05-01 00-00-00"
"M-IEB43ZLC","P-01WEJZZC","2021-05-01","2542","merchant__clothing","2668","2021-05-01 00-00-00"
"M-QJU0MXAB","P-8NRIEW0B","2021-05-01","3105","merchant__clothing","3256","2021-05-01 00-00-00"
"M-D8C82B8K","P-3HV9D2NY","2021-05-01","2913","merchant__clothing","3105","2021-05-01 00-00-00"
"M-DNKFVNHA","P-B02X502R","2021-05-01","2262","merchant__clothing","2330","2021-05-01 00-00-00"
"M-F38Y7GFL","P-74LS3MQB","2021-05-01","3030","merchant__clothing","3151","2021-05-01 00-00-00"
"M-8A1CS8IG","P-0JYTMT0L","2021-05-01","2168","merchant__clothing","2313","2021-05-01 00-00-00"
"M-YYSIHTHQ","P-HGFKTM66","2021-05-01","2828","merchant__clothing","2963","2021-05-01 00-00-00"
"M-14WHN1XO","P-RDJI9T9F","2021-05-01","2749","merchant__clothing","2851","2021-05-01 00-00-00"
"M-VLUCLU5Y","P-SLGIKFKK","2021-05-01","2448","merchant__clothing","2588","2021-05-01 00-00-00"
"M-M2PLDZ8S","P-E9X910XO","2021-05-01","2380","merchant__clothing","2522","2021-05-01 00-00-00"
"M-KYQBUBPF","P-0PXKVG0N","2021-05-01","8189","merchant__electronics","8621","2021-05-01 00-00-00"
"M-2T7SLXBJ","P-TCM30JSA","2021-05-01","8640","merchant__electronics","9121","2021-05-01 00-00-00"
"M-3MUL1J7E","P-7Y4K14EN","2021-05-01","7441","merchant__electronics","7875","2021-05-01 00-00-00"
"M-BO29VGZA","P-7USROXUH","2021-05-01","8303","merchant__electronics","8801","2021-05-01 00-00-00"
"M-66NKI7Z6","P-64SCMZTI","2021-05-01","8351","merchant__electronics","8844","2021-05-01 00-00-00"
"M-KI40BXS9","P-97ETQLGE","2021-05-01","7735","merchant__electronics","8211","2021-05-01 00-00-00"
"M-3TQE70ES","P-B15KLNVG","2021-05-01","7562","merchant__electronics","7970","2021-05-01 00-00-00"
"M-58GW3RBO","P-BDUFVBWI","2021-05-01","7890","merchant__electronics","8232","2021-05-01 00-00-00"
"M-5K8I7ZWP","P-512NIRCS","2021-05-01","8062","merchant__electronics","8544","2021-05-01 00-00-00"
"M-2FRK44V2","P-IPWZHS6N","2021-05-01","7357","merchant__electronics","7788","2021-05-01 00-00-00"
"M-3IY1BY2G","P-94L9CM43","2021-05-01","8836","merchant__electronics","9409","2021-05-01 00-00-00"
"M-KNGFET9A","P-T4J5SPDH","2021-05-01","7674","merchant__electronics","8108","2021-05-01 00-00-00"
"M-M38TDAQP","P-LJF6JW34","2021-05-01","7826","merchant__electronics","8337","2021-05-01 00-00-00"
"M-81YFKFS2","P-SB16AJCQ","2021-05-01","8634","merchant__electronics","9162","2021-05-01 00-00-00"
"M-80W5LR4Z","P-8IYNUHBN","2021-05-01","8317","merchant__electronics","8755","2021-05-01 00-00-00"
"M-RFD5F38W","P-V8ZAOFH6","2021-05-01","7470","merchant__electronics","7955","2021-05-01 00-00-00"
"M-KAHNCUCT","P-3FM1TBGC","2021-05-01","7992","merchant__electronics","8410","2021-05-01 00-00-00"
"M-SWVTIGWQ","P-7H5D464H","2021-05-01","8631","merchant__electronics","9207","2021-05-01 00-00-00"
"M-CVALPZGV","P-BCYDQQFM","2021-05-01","7263","merchant__electronics","7702","2021-05-01 00-00-00"
"M-EEE8WOJB","P-5EY3QHB8","2021-05-01","8301","merchant__electronics","8611","2021-05-01 00-00-00"
"M-T3ZJ8F00","P-AQO84D48","2021-05-01","7633","merchant__electronics","8057","2021-05-01 00-00-00"
"M-L6Q0XWPC","P-52H742IC","2021-05-01","8415","merchant__electronics","9009","2021-05-01 00-00-00"
"M-XTO4CP8S","P-2U6BJ11K","2021-05-01","8466","merchant__electronics","8913","2021-05-01 00-00-00"
"M-YEDGSSLR","P-7ACL50TZ","2021-05-01","7933","merchant__electronics","8502","2021-05-01 00-00-00"
"M-I7OY6M4M","P-NMXYS1B1","2021-05-01","8014","merchant__electronics","8512","2021-05-01 00-00-00"
"M-ILLUOOJD","P-WY5JAPIB","2021-05-01","8350","merchant__electronics","8877","2021-05-01 00-00-00"
"M-ZL055QIS","P-HHU53P7N","2021-05-01","8033","merchant__electronics","8596","2021-05-01 00-00-00"
"M-6ZXI7PIA","P-W0J8NFFN","2021-05-01","7904","merchant__electronics","8260","2021-05-01 00-00-00"
"M-0PYK5UHU","P-YIORMD3E","2021-05-01","8636","merchant__electronics","9040","2021-05-01 00-00-00"
"M-YKQ1BKHM","P-V31BEYOD","2021-06-01","4882","merchant__bigboxretailer","5160","2021-06-01 00-00-00"
"M-OZSA4NXH","P-T19LH1W3","2021-06-01","4762","merchant__bigboxretailer","5001","2021-06-01 00-00-00"
"M-FOIQ2IMB","P-D4UZI0Q6","2021-06-01","5335","merchant__bigboxretailer","5574","2021-06-01 00-00-00"
"M-4JWYOBG5","P-DIJYSCJX","2021-06-01","4607","merchant__bigboxretailer","4883","2021-06-01 00-00-00"
"M-518C3FH5","P-BBEXUP0N","2021-06-01","4413","merchant__bigboxretailer","4628","2021-06-01 00-00-00"
"M-U7SDO179","P-V9C1Z60T","2021-06-01","4184","merchant__bigboxretailer","4464","2021-06-01 00-00-00"
"M-X4YPMXT1","P-8IVS3X5D","2021-06-01","4400","merchant__bigboxretailer","4682","2021-06-01 00-00-00"
"M-FKBAOTSM","P-YJD7ZFQ2","2021-06-01","4890","merchant__bigboxretailer","5063","2021-06-01 00-00-00"
"M-2TWWSI7Z","P-BTB8ZRXC","2021-06-01","4419","merchant__bigboxretailer","4636","2021-06-01 00-00-00"
"M-3NOO36LH","P-C09JGU3F","2021-06-01","4490","merchant__bigboxretailer","4722","2021-06-01 00-00-00"
"M-TOY5FIYR","P-E50KGFCU","2021-06-01","5280","merchant__bigboxretailer","5532","2021-06-01 00-00-00"
"M-1GQD8ZIN","P-CHYU4ZJI","2021-06-01","4456","merchant__bigboxretailer","4738","2021-06-01 00-00-00"
"M-KXKABSUC","P-XAYNR0T6","2021-06-01","5186","merchant__bigboxretailer","5481","2021-06-01 00-00-00"
"M-Z7ZNPWAR","P-WO0SDMGK","2021-06-01","4334","merchant__bigboxretailer","4663","2021-06-01 00-00-00"
"M-G1XK0N75","P-0TWSXI4N","2021-06-01","4763","merchant__bigboxretailer","5186","2021-06-01 00-00-00"
"M-BB8F58I3","P-VFGGTGZ6","2021-06-01","4253","merchant__bigboxretailer","4487","2021-06-01 00-00-00"
"M-XC4JFZEV","P-THIK9F1X","2021-06-01","5120","merchant__bigboxretailer","5444","2021-06-01 00-00-00"
"M-RFPE27VH","P-WQMXKEGP","2021-06-01","4061","merchant__bigboxretailer","4359","2021-06-01 00-00-00"
"M-QTDFF5UW","P-S36CB1QJ","2021-06-01","4717","merchant__bigboxretailer","4979","2021-06-01 00-00-00"
"M-P4KNFDY4","P-3MTZNZZQ","2021-06-01","4479","merchant__bigboxretailer","4710","2021-06-01 00-00-00"
"M-V92RV306","P-5XCG0UTE","2021-06-01","5086","merchant__bigboxretailer","5322","2021-06-01 00-00-00"
"M-FZWHT5TB","P-4D4GBPXQ","2021-06-01","4703","merchant__bigboxretailer","4973","2021-06-01 00-00-00"
"M-0J8H59HV","P-GW67493M","2021-06-01","4209","merchant__bigboxretailer","4497","2021-06-01 00-00-00"
"M-BADSNC1K","P-WTY27OZL","2021-06-01","4892","merchant__bigboxretailer","5074","2021-06-01 00-00-00"
"M-CNAYP040","P-2SD45TWG","2021-06-01","4531","merchant__bigboxretailer","4759","2021-06-01 00-00-00"
"M-ZGP6B82I","P-L6YPNB29","2021-06-01","4837","merchant__bigboxretailer","5108","2021-06-01 00-00-00"
"M-HK5H8HJA","P-A8O48KV0","2021-06-01","4901","merchant__bigboxretailer","5156","2021-06-01 00-00-00"
"M-711JWPA1","P-WMS7SICR","2021-06-01","4729","merchant__bigboxretailer","4894","2021-06-01 00-00-00"
"M-P5PULZLR","P-4563KS3N","2021-06-01","5035","merchant__bigboxretailer","5242","2021-06-01 00-00-00"
"M-F1WZ168L","P-5WF8MAWW","2021-06-01","5411","merchant__bigboxretailer","5716","2021-06-01 00-00-00"
"M-TODNFNTT","P-9FWVXP10","2021-06-01","4785","merchant__bigboxretailer","4981","2021-06-01 00-00-00"
"M-UQB4JYIP","P-JJCPYV91","2021-06-01","5249","merchant__bigboxretailer","5496","2021-06-01 00-00-00"
"M-9X1MIL8F","P-1QIE7O8G","2021-06-01","4543","merchant__bigboxretailer","4815","2021-06-01 00-00-00"
"M-P2IDQXPF","P-ICT7RI6F","2021-06-01","5032","merchant__bigboxretailer","5313","2021-06-01 00-00-00"
"M-I1B12LIO","P-HHR04158","2021-06-01","4609","merchant__bigboxretailer","4849","2021-06-01 00-00-00"
"M-10LL2XP1","P-YTLNZJKP","2021-06-01","4811","merchant__bigboxretailer","5048","2021-06-01 00-00-00"
"M-1M1TRPR0","P-JTUI8HSG","2021-06-01","4489","merchant__bigboxretailer","4714","2021-06-01 00-00-00"
"M-09Q0FNR5","P-EYKEOJCJ","2021-06-01","4615","merchant__bigboxretailer","4866","2021-06-01 00-00-00"
"M-S04AVJ8U","P-FZ66BFMY","2021-06-01","4865","merchant__bigboxretailer","5109","2021-06-01 00-00-00"
"M-ON1F6K7Z","P-HNK5Z07P","2021-06-01","2673","merchant__clothing","2802","2021-06-01 00-00-00"
"M-OXCI115U","P-TGYAQJM6","2021-06-01","3123","merchant__clothing","3269","2021-06-01 00-00-00"
"M-BR7JFR68","P-ASQFR4X3","2021-06-01","2206","merchant__clothing","2326","2021-06-01 00-00-00"
"M-9Y066SMC","P-RGJRVFSZ","2021-06-01","2566","merchant__clothing","2705","2021-06-01 00-00-00"
"M-1X8QNBJ2","P-KWA3U3HT","2021-06-01","2653","merchant__clothing","2826","2021-06-01 00-00-00"
"M-I6V8Z29G","P-I2W8RZWZ","2021-06-01","2071","merchant__clothing","2185","2021-06-01 00-00-00"
"M-VJTU4PPW","P-NKUV88W1","2021-06-01","2381","merchant__clothing","2541","2021-06-01 00-00-00"
"M-BYPYYH0R","P-Z0B4UTT8","2021-06-01","2437","merchant__clothing","2512","2021-06-01 00-00-00"
"M-6DQP0J1K","P-SOZUA4Z4","2021-06-01","2880","merchant__clothing","3027","2021-06-01 00-00-00"
"M-6S96WLAM","P-NHO3Q8SD","2021-06-01","2834","merchant__clothing","2946","2021-06-01 00-00-00"
"M-RI2BNDPJ","P-096T1FM5","2021-06-01","2372","merchant__clothing","2557","2021-06-01 00-00-00"
"M-PZLDGBG9","P-75R0H42R","2021-06-01","1889","merchant__clothing","2016","2021-06-01 00-00-00"
"M-IKTTN6M7","P-69DZ5V1V","2021-06-01","2182","merchant__clothing","2288","2021-06-01 00-00-00"
"M-S968DLN9","P-R8ZEIVJR","2021-06-01","2854","merchant__clothing","2960","2021-06-01 00-00-00"
"M-59N9814E","P-9BGJMXLM","2021-06-01","2176","merchant__clothing","2262","2021-06-01 00-00-00"
"M-Y4N90PZC","P-CYG3KGYG","2021-06-01","2032","merchant__clothing","2204","2021-06-01 00-00-00"
"M-L35GXTTM","P-WCE20JTF","2021-06-01","2738","merchant__clothing","2851","2021-06-01 00-00-00"
"M-5YNE0512","P-IFR7XNZU","2021-06-01","2263","merchant__clothing","2467","2021-06-01 00-00-00"
"M-ZH6RE7NT","P-MVYT9RO5","2021-06-01","2478","merchant__clothing","2579","2021-06-01 00-00-00"
"M-3QNI7G7L","P-AIRC58HA","2021-06-01","2494","merchant__clothing","2600","2021-06-01 00-00-00"
"M-L37FZZSN","P-2VE4TZ6X","2021-06-01","2260","merchant__clothing","2397","2021-06-01 00-00-00"
"M-EKC7AMCS","P-BY801X6C","2021-06-01","2647","merchant__clothing","2755","2021-06-01 00-00-00"
"M-DN5ADXXW","P-4FZPN4Q0","2021-06-01","2631","merchant__clothing","2744","2021-06-01 00-00-00"
"M-824SWDUH","P-VDSPK6RN","2021-06-01","2247","merchant__clothing","2371","2021-06-01 00-00-00"
"M-OUARVR3Y","P-0OQF7VYC","2021-06-01","3242","merchant__clothing","3416","2021-06-01 00-00-00"
"M-QYTFQXMC","P-OLW0TSI8","2021-06-01","2917","merchant__clothing","3030","2021-06-01 00-00-00"
"M-T2E5QLVP","P-0KRA6WAL","2021-06-01","2831","merchant__clothing","2904","2021-06-01 00-00-00"
"M-UP1BERIQ","P-3EOYYEE1","2021-06-01","2649","merchant__clothing","2781","2021-06-01 00-00-00"
"M-YBQSC3AI","P-OYSOIO3E","2021-06-01","2642","merchant__clothing","2790","2021-06-01 00-00-00"
"M-9AYQGKNG","P-G0FTKLTE","2021-06-01","3059","merchant__clothing","3212","2021-06-01 00-00-00"
"M-LW56LVDT","P-OM1C9X5N","2021-06-01","2329","merchant__clothing","2467","2021-06-01 00-00-00"
"M-J7MYO6T2","P-MJY1ONE3","2021-06-01","2735","merchant__clothing","2876","2021-06-01 00-00-00"
"M-SLZD7K93","P-9ZY994AM","2021-06-01","2792","merchant__clothing","2888","2021-06-01 00-00-00"
"M-FBQJ1Q57","P-43CS4SF0","2021-06-01","2761","merchant__clothing","2853","2021-06-01 00-00-00"
"M-Q0TRMVTY","P-HVWY0H8W","2021-06-01","2129","merchant__clothing","2256","2021-06-01 00-00-00"
"M-ZHGO310Z","P-AZL6GCEJ","2021-06-01","2418","merchant__clothing","2557","2021-06-01 00-00-00"
"M-JWUHZXLL","P-UMFHIT9D","2021-06-01","2703","merchant__clothing","2780","2021-06-01 00-00-00"
"M-PS5EVD6Z","P-6KZPGYS2","2021-06-01","2616","merchant__clothing","2760","2021-06-01 00-00-00"
"M-C2A19VYP","P-F91XAKN6","2021-06-01","2636","merchant__clothing","2777","2021-06-01 00-00-00"
"M-2SJMX6OP","P-R7UAOX99","2021-06-01","2311","merchant__clothing","2430","2021-06-01 00-00-00"
"M-2GUDXLVS","P-N57FDK0T","2021-06-01","2376","merchant__clothing","2500","2021-06-01 00-00-00"
"M-6FOE7D6M","P-EW3747W1","2021-06-01","2328","merchant__clothing","2504","2021-06-01 00-00-00"
"M-DA0LR61N","P-2L8EOTAT","2021-06-01","2918","merchant__clothing","3055","2021-06-01 00-00-00"
"M-QUCCHPJW","P-VIYCFS77","2021-06-01","3065","merchant__clothing","3158","2021-06-01 00-00-00"
"M-MITHVRWB","P-58DRPVQN","2021-06-01","2992","merchant__clothing","3134","2021-06-01 00-00-00"
"M-2MMC9447","P-GY0QWRA6","2021-06-01","2259","merchant__clothing","2367","2021-06-01 00-00-00"
"M-Q6I7581W","P-2PM5BVP2","2021-06-01","2801","merchant__clothing","2903","2021-06-01 00-00-00"
"M-SEHYEONO","P-01WEJZZC","2021-06-01","2420","merchant__clothing","2542","2021-06-01 00-00-00"
"M-L3CA9PCY","P-8NRIEW0B","2021-06-01","2982","merchant__clothing","3105","2021-06-01 00-00-00"
"M-2A320TDH","P-3HV9D2NY","2021-06-01","2783","merchant__clothing","2913","2021-06-01 00-00-00"
"M-IATISWCH","P-B02X502R","2021-06-01","2119","merchant__clothing","2262","2021-06-01 00-00-00"
"M-7KN2IU38","P-74LS3MQB","2021-06-01","2918","merchant__clothing","3030","2021-06-01 00-00-00"
"M-D3Q63H2G","P-0JYTMT0L","2021-06-01","2036","merchant__clothing","2168","2021-06-01 00-00-00"
"M-IUUH1E2I","P-HGFKTM66","2021-06-01","2660","merchant__clothing","2828","2021-06-01 00-00-00"
"M-EH3U7E1K","P-RDJI9T9F","2021-06-01","2630","merchant__clothing","2749","2021-06-01 00-00-00"
"M-HIIZQPOX","P-SLGIKFKK","2021-06-01","2307","merchant__clothing","2448","2021-06-01 00-00-00"
